time,speed,GPS_long,GPS_lat,GPS_heading,long_accel,lat_accel,vector_accel,vert_accel
7.3,0,-83.2316466,42.3193364,41.62752914,-0.74593749,-0.110234375,0.754053205,0.75546875
7.4,0,-83.2316466,42.3193364,41.62752914,-0.7453125,-0.111289062,0.753584802,0.759765625
7.5,0,-83.2316466,42.3193364,39.59844971,-0.745286459,-0.111145834,0.753533697,0.754296875
7.6,0,-83.2316466,42.3193364,39.59844971,-0.74572916,-0.110742186,0.753909785,0.75703125
7.7,0,-83.2316466,42.3193364,39.59844971,-0.74545573,-0.111289064,0.753719676,0.7546875
7.8,0,-83.2316466,42.3193364,39.59844971,-0.744999999,-0.111119793,0.753244466,0.756640625
7.9,0,-83.2316466,42.3193364,43.09400177,-0.745143229,-0.111601564,0.753464264,0.755078125
8,0,-83.2316466,42.3193364,43.09400177,-0.745299476,-0.110260417,0.753430879,0.7546875
8.1,0,-83.2316466,42.3193364,43.09400177,-0.745846337,-0.109479167,0.753861308,0.7546875
8.2,0,-83.2316466,42.3193364,43.09400177,-0.745156246,-0.109166665,0.753126293,0.75234375
8.3,0,-83.2316466,42.3193364,40.91075897,-0.743645829,-0.110273439,0.751786774,0.76171875
8.4,0,-83.2316466,42.3193364,40.91075897,-0.741250002,-0.11220052,0.749701583,0.756640625
8.5,0,-83.2316466,42.3193364,40.91075897,-0.740442705,-0.111523438,0.74880842,0.767578125
8.6,0,-83.2316466,42.3193364,40.91075897,-0.739101553,-0.110872397,0.74739269,0.7578125
8.7,0.000257038,-83.2316466,42.3193364,38.06147766,-0.738203132,-0.113085938,0.746857828,0.7625
8.8,0.027663374,-83.2316466,42.3193364,38.06147766,-0.735937494,-0.113958334,0.744744104,0.768359375
8.9,0.065715045,-83.2316466,42.3193364,38.06147766,-0.736132807,-0.114882812,0.745067704,0.76015625
9,0.104789773,-83.2316466,42.3193364,38.06147766,-0.734986991,-0.111861979,0.743460453,0.7625
9.1,0.136378172,-83.2316466,42.3193364,37.26911163,-0.734127611,-0.112968751,0.742783576,0.761328125
9.2,0.174790691,-83.2316466,42.3193364,37.26911163,-0.731770831,-0.114882812,0.740756762,0.77734375
9.3,0.218430343,-83.2316466,42.3193364,37.26911163,-0.734401041,-0.115429686,0.743443215,0.769921875
9.4,0.258618569,-83.2316466,42.3193364,37.26911163,-0.734531254,-0.113281249,0.743255246,0.76171875
9.5,0.277428189,-83.2316466,42.3193364,30.93316841,-0.735468757,-0.116184895,0.744662321,0.763671875
9.6,0.321934867,-83.2316466,42.3193364,30.93316841,-0.735807294,-0.11826823,0.745391691,0.774609375
9.7,0.355901492,-83.2316466,42.3193364,30.93316841,-0.738007796,-0.111054688,0.74663108,0.75546875
9.8,0.367187414,-83.2316466,42.3193364,30.93316841,-0.739908862,-0.111354166,0.748662978,0.7453125
9.9,0.401282328,-83.2316466,42.3193364,31.67590141,-0.737604171,-0.110937499,0.746289611,0.76796875
10,0.423153913,-83.2316466,42.3193364,31.67590141,-0.738320309,-0.119179688,0.748098695,0.78046875
10.1,0.462763515,-83.2316466,42.3193364,31.67590141,-0.740677083,-0.109179689,0.748875654,0.752734375
10.2,0.473600942,-83.2316466,42.3193364,31.67590141,-0.745221359,-0.103919271,0.752600849,0.755078125
10.3,0.499661905,-83.2316466,42.3193364,33.06135178,-0.747265625,-0.098072919,0.753861028,0.752734375
10.4,0.503527221,-83.2316466,42.3193364,33.06135178,-0.749179691,-0.091093751,0.754902285,0.76015625
10.5,0.526672912,-83.2316466,42.3193364,33.06135178,-0.747838539,-0.081380208,0.752385902,0.743359375
10.6,0.525583929,-83.2316466,42.3193364,33.06135178,-0.75091145,-0.076848958,0.754847991,0.759375
10.7,0.537354815,-83.2316466,42.3193364,34.98110199,-0.749518234,-0.077239582,0.753500432,0.74609375
10.8,0.532514018,-83.2316466,42.3193364,34.98110199,-0.752291656,-0.076692709,0.756207824,0.755859375
10.9,0.531615055,-83.2316466,42.3193364,34.98110199,-0.750182295,-0.074739583,0.753922629,0.750390625
11,0.534637791,-83.2316466,42.3193364,34.98110199,-0.75028646,-0.0778125,0.754362029,0.75234375
11.1,0.535132128,-83.2316466,42.3193364,38.54919815,-0.749010408,-0.08075521,0.753397906,0.7625
11.2,0.541004467,-83.2316466,42.3193364,38.54919815,-0.750065112,-0.080247397,0.754397613,0.74921875
11.3,0.546191311,-83.2316466,42.3193364,38.54919815,-0.749479169,-0.078880209,0.753662723,0.753125
11.4,0.534749693,-83.2316466,42.3193364,38.54919815,-0.753776032,-0.076015625,0.757658488,0.758984375
11.5,0.541638201,-83.2316466,42.3193364,33.69535828,-0.750026041,-0.079934896,0.75436306,0.7359375
11.6,0.515745091,-83.2316466,42.3193364,33.69535828,-0.753216147,-0.080273439,0.757584757,0.769921875
11.7,0.5259278,-83.2316466,42.3193364,33.69535828,-0.749036455,-0.084049479,0.753805953,0.744140625
11.8,0.514655691,-83.2316466,42.3193364,33.69535828,-0.752447909,-0.084440105,0.757219601,0.753125
11.9,0.510182703,-83.2316466,42.3193364,37.3396492,-0.752486986,-0.082565104,0.757048428,0.754296875
12,0.495073581,-83.2316466,42.3193364,37.3396492,-0.75333333,-0.084192709,0.758064753,0.74375
12.1,0.485020298,-83.2316466,42.3193364,37.3396492,-0.753098965,-0.080546874,0.757441217,0.75546875
12.2,0.47263301,-83.2316466,42.3193364,37.3396492,-0.753893232,-0.080729168,0.758254623,0.753515625
12.3,0.455197269,-83.2316466,42.3193364,32.25069809,-0.753437495,-0.078359374,0.757536173,0.741796875
12.4,0.42980589,-83.2316466,42.3193364,32.25069809,-0.755299473,-0.078789062,0.75941692,0.75625
12.5,0.413326392,-83.2316466,42.3193364,32.25069809,-0.754153645,-0.077903645,0.75817824,0.741796875
12.6,0.383998838,-83.2316466,42.3193364,32.25069809,-0.756679684,-0.075234376,0.760415769,0.75234375
12.7,0.351853165,-83.2316466,42.3193364,27.91576004,-0.756015635,-0.07610677,0.759855378,0.742578125
12.8,0.31111964,-83.2316466,42.3193364,27.91576004,-0.755716139,-0.07859375,0.759820032,0.75078125
12.9,0.279640675,-83.2316466,42.3193364,27.91576004,-0.755065101,-0.080664062,0.759379977,0.751171875
13,0.254884066,-83.2316466,42.3193364,27.91576004,-0.755065101,-0.080859375,0.759390491,0.748828125
13.1,0.234684283,-83.2316466,42.3193364,25.7412014,-0.755078131,-0.080742187,0.759388751,0.74921875
13.2,0.220040135,-83.2316466,42.3193364,25.7412014,-0.755169266,-0.080429688,0.759451449,0.750390625
13.3,0.204539096,-83.2316466,42.3193364,25.7412014,-0.754804683,-0.080247395,0.759080178,0.748046875
13.4,0.186464034,-83.2316466,42.3193364,25.7412014,-0.754375005,-0.08,0.758629566,0.749609375
13.5,0.175045659,-83.2316466,42.3193364,20.96671104,-0.753424484,-0.081002604,0.757786316,0.750390625
13.6,0.162686984,-83.2316466,42.3193364,20.96671104,-0.75291667,-0.082239583,0.757403862,0.751953125
13.7,0.151270889,-83.2316466,42.3193364,20.96671104,-0.753020835,-0.082825521,0.75756765,0.75078125
13.8,0.104506958,-83.2316466,42.3193364,20.96671104,-0.752994788,-0.081809896,0.757434726,0.752734375
13.9,0.00477784,-83.2316466,42.3193364,18.9023304,-0.752890623,-0.08092448,0.75723663,0.75
14,0,-83.2316466,42.3193364,18.9023304,-0.752721357,-0.079804687,0.756947237,0.749609375
14.1,0,-83.2316466,42.3193364,18.9023304,-0.75199219,-0.080768229,0.756322658,0.750390625
14.2,0,-83.2316466,42.3193364,18.9023304,-0.751953125,-0.081510416,0.756362349,0.751953125
14.3,0,-83.2316466,42.3193364,16.53520966,-0.752265638,-0.081927082,0.756716526,0.750390625
14.4,0,-83.2316466,42.3193364,16.53520966,-0.752278656,-0.082200523,0.756758279,0.7515625
14.5,0,-83.2316466,42.3193364,16.53520966,-0.752356774,-0.082096355,0.756824273,0.751171875
14.6,0,-83.2316466,42.3193364,16.53520966,-0.752408862,-0.081809896,0.756846648,0.751953125
14.7,0,-83.2316466,42.3193364,15.5255909,-0.752682304,-0.08139323,0.757074708,0.75078125
14.8,0,-83.2316466,42.3193364,15.5255909,-0.753372377,-0.080742189,0.757693124,0.750390625
14.9,0,-83.2316466,42.3193364,15.5255909,-0.752890623,-0.077591146,0.75695104,0.753125
15,0,-83.2316466,42.3193364,15.5255909,-0.75,-0.072122395,0.75359633,0.745703125
15.1,0,-83.2316466,42.3193364,14.23914051,-0.74113282,-0.082317709,0.746253949,0.734765625
15.2,0,-83.2316466,42.3193364,14.23914051,-0.730234379,-0.102369792,0.738208485,0.78203125
15.3,0,-83.2316466,42.3193364,14.23914051,-0.723307288,-0.116835938,0.733292323,0.79453125
15.4,0,-83.2316466,42.3193364,14.23914051,-0.7217448,-0.108020835,0.731328511,0.770703125
15.5,0,-83.2316466,42.3193364,11.42063999,-0.723411459,-0.104127605,0.732313389,0.76328125
15.6,0,-83.2316466,42.3193364,11.42063999,-0.722460938,-0.109283854,0.731891567,0.780859375
15.7,0,-83.2316466,42.3193364,11.42063999,-0.722656256,-0.117395833,0.732256496,0.782421875
15.8,0,-83.2316466,42.3193364,11.42063999,-0.72158854,-0.116848958,0.731052423,0.77265625
15.9,0,-83.2316466,42.3193364,10.16856003,-0.724244785,-0.116041667,0.733582079,0.780859375
16,0,-83.2316466,42.3193364,10.16856003,-0.725794274,-0.112252604,0.734697241,0.780859375
16.1,0,-83.2316466,42.3193364,10.16856003,-0.727617186,-0.105026042,0.735589802,0.765234375
16.2,0,-83.2316466,42.3193364,10.16856003,-0.72946614,-0.100403646,0.736756343,0.7828125
16.3,0,-83.2316466,42.3193364,10.2957201,-0.735338539,-0.102070314,0.742691875,0.784765625
16.4,0,-83.2316466,42.3193364,10.2957201,-0.73751303,-0.099296875,0.744480526,0.71953125
16.5,0,-83.2316466,42.3193364,10.2957201,-0.746263021,-0.091822916,0.752174121,0.785546875
16.6,0,-83.2316466,42.3193364,10.2957201,-0.736770833,-0.098502604,0.743871087,0.68828125
16.7,0,-83.2316466,42.3193364,9.055520058,-0.712369788,-0.122526042,0.724092352,0.778125
16.8,0,-83.2316466,42.3193364,9.055520058,-0.682369787,-0.144570309,0.69833383,0.875
16.9,0,-83.2316466,42.3193364,9.055520058,-0.687460935,-0.130807292,0.701525217,0.8828125
17,0,-83.2316466,42.3193364,9.055520058,-0.742890614,-0.097083332,0.751219553,0.78125
17.1,0,-83.2316466,42.3193364,5.892040253,-0.813372397,-0.045299479,0.816154164,0.64453125
17.2,0,-83.2316466,42.3193364,5.892040253,-0.856341141,-0.036249999,0.858342421,0.49140625
17.3,0,-83.2316466,42.3193364,5.892040253,-0.862968749,-0.038606771,0.865208632,0.63984375
17.4,0,-83.2316466,42.3193364,5.892040253,-0.855312496,-0.054244792,0.857754451,0.6625
17.5,0,-83.2316466,42.3193364,6.461510181,-0.82606771,-0.042291667,0.830500615,0.522265625
17.6,0,-83.2316466,42.3193364,6.461510181,-0.747135419,-0.082421875,0.76229319,0.60234375
17.7,0,-83.2316466,42.3193364,6.461510181,-0.59714843,-0.17248698,0.649176425,0.733984375
17.8,0,-83.2316466,42.3193364,6.461510181,-0.346666667,-0.259010416,0.499955961,0.85078125
17.9,0,-83.2316466,42.3193364,6.461510181,-0.097486979,-0.244908848,0.358342066,1.206640625
18,0,-83.2316466,42.3193364,6.461510181,0.032682291,-0.131458333,0.208814819,1.10546875
18.1,0,-83.2316466,42.3193364,6.461510181,0.028815104,-0.07529948,0.145420936,1.003125
18.2,0,-83.2316466,42.3193364,6.461510181,-0.033007813,-0.105937501,0.153624158,1.005859375
18.3,0,-83.2316466,42.3193364,9.756489754,-0.044283854,-0.169010416,0.186225973,1.0109375
18.4,0,-83.2316466,42.3193364,9.756489754,-0.038789063,-0.158997397,0.165546411,1.05703125
18.5,0,-83.2316466,42.3193364,9.756489754,-0.033841146,-0.115273436,0.125256626,0.9921875
18.6,0,-83.2316466,42.3193364,9.756489754,-0.016080729,-0.08733073,0.097127994,1.051953125
18.7,0,-83.2316466,42.3193364,8.715259552,-0.023059896,-0.103164063,0.113835471,1.0046875
18.8,0,-83.2316466,42.3193364,8.715259552,-0.023385417,-0.110716147,0.116873172,1.03671875
18.9,0,-83.2316466,42.3193364,8.715259552,-0.034609375,-0.117135417,0.122590038,1.021484375
19,0,-83.2316466,42.3193364,8.715259552,-0.031158854,-0.116080728,0.12066813,1.02734375
19.1,0,-83.2316466,42.3193364,7.269320011,-0.031223958,-0.112395833,0.116983304,1.02734375
19.2,0,-83.2316466,42.3193364,7.269320011,-0.028789063,-0.115065105,0.118716178,1.025
19.3,0,-83.2316466,42.3193364,7.269320011,-0.027773438,-0.112291665,0.115783519,1.02734375
19.4,0,-83.2316466,42.3193364,7.269320011,-0.023776042,-0.112226564,0.114795536,1.02421875
19.5,0,-83.2316466,42.3193364,1.794360042,-0.024583334,-0.114778645,0.117446189,1.025
19.6,0,-83.2316466,42.3193364,1.794360042,-0.025104167,-0.112473959,0.115314839,1.026953125
19.7,0,-83.2316466,42.3193364,1.794360042,-0.026223958,-0.11170573,0.114777776,1.029296875
19.8,0,-83.2316466,42.3193364,1.794360042,-0.024960938,-0.112721352,0.115492904,1.026171875
19.9,0,-83.2316466,42.3193364,9.435770035,-0.024895834,-0.113958334,0.116679335,1.025390625
20,0,-83.2316466,42.3193364,9.435770035,-0.024817709,-0.113528646,0.116244689,1.023828125
20.1,0,-83.23164656,42.31933644,14.47936916,-0.025,-0.113619791,0.116363867,1.026953125
20.2,0,-83.23164651,42.31933649,14.47936916,-0.02467448,-0.114114583,0.116778754,1.02578125
20.3,0,-83.23164646,42.31933654,23.12261009,-0.025755208,-0.113411459,0.116332873,1.028515625
20.4,0,-83.23164641,42.31933659,23.12261009,-0.02609375,-0.112070313,0.115114278,1.025390625
20.5,0,-83.23164636,42.31933664,30.70396233,-0.024557292,-0.113567708,0.116333104,1.025390625
20.6,0,-83.23164631,42.31933669,30.70396233,-0.025026042,-0.113268229,0.116204721,1.028125
20.7,0,-83.23164626,42.31933674,30.70396233,-0.024986979,-0.113020833,0.115957079,1.028125
20.8,0,-83.23164621,42.31933679,30.70396233,-0.026458333,-0.110208334,0.113465455,1.024609375
20.9,0,-83.23164616,42.31933684,34.87887955,-0.023971354,-0.111848958,0.114509127,1.026953125
21,0,-83.23164611,42.31933689,34.87887955,-0.023919271,-0.111979167,0.114625639,1.02421875
21.1,0,-83.23164587,42.31933688,41.59916306,-0.025729167,-0.111536457,0.114663208,1.0265625
21.2,0,-83.23164558,42.31933685,41.59916306,-0.027473958,-0.109036459,0.112587555,1.025390625
21.3,0,-83.23164529,42.31933682,44.0047493,-0.02654948,-0.110416667,0.113750272,1.02890625
21.4,0,-83.231645,42.31933679,44.0047493,-0.025351563,-0.109752606,0.112778272,1.025
21.5,0,-83.23164471,42.31933676,45.89408112,-0.024596354,-0.110234375,0.113057469,1.024609375
21.6,0,-83.23164442,42.31933673,45.89408112,-0.025052084,-0.108932292,0.111852232,1.028515625
21.7,0,-83.23164413,42.3193367,45.89408112,-0.024270833,-0.109804688,0.112493663,1.024609375
21.8,0,-83.23164384,42.31933667,45.89408112,-0.024427083,-0.110052084,0.112767632,1.02734375
21.9,0,-83.23164355,42.31933664,52.377491,-0.02423177,-0.109505209,0.112198443,1.029296875
22,0,-83.23164326,42.31933661,52.377491,-0.02407552,-0.109101561,0.111767577,1.026171875
22.1,0,-83.23164301,42.31933646,57.76226044,-0.024466146,-0.108880208,0.111634,1.0265625
22.2,0,-83.23164277,42.31933629,57.76226044,-0.025,-0.10830729,0.111178681,1.026953125
22.3,0,-83.23164253,42.31933611,59.4952507,-0.025442708,-0.108346353,0.111314539,1.025390625
22.4,0,-83.2316423,42.31933594,59.4952507,-0.024231771,-0.108242188,0.110957546,1.025390625
22.5,0,-83.23164206,42.31933576,64.35977173,-0.02670573,-0.107786459,0.115171771,1.026171875
22.6,0,-83.23164182,42.31933559,64.35977173,-0.028763021,-0.112526041,0.129213426,1.00546875
22.7,0,-83.23164159,42.31933541,64.35977173,-0.028880208,-0.111653645,0.128935558,1.046484375
22.8,0,-83.23164135,42.31933524,64.35977173,-0.025104167,-0.112734375,0.125141473,1.021875
22.9,0,-83.23164098,42.31933516,72.15283203,-0.02046875,-0.108984374,0.111571451,1.02421875
23,0,-83.23164058,42.31933511,72.15283203,-0.020091146,-0.110885417,0.112962357,1.026171875
23.1,0,-83.23164036,42.31933512,75.64012909,-0.020742188,-0.11063802,0.112940853,1.021484375
23.2,0,-83.23164019,42.31933515,75.64012909,-0.021380208,-0.112122397,0.114532024,1.03203125
23.3,0,-83.23164002,42.31933518,79.91851044,-0.021393229,-0.112278645,0.11459571,1.025390625
23.4,0,-83.23163985,42.31933521,79.91851044,-0.024596354,-0.112083333,0.115053383,1.025390625
23.5,0,-83.23163968,42.31933524,79.91851044,-0.032526042,-0.114114584,0.119126905,1.025390625
23.6,0,-83.23163951,42.31933527,79.91851044,-0.048984375,-0.116119792,0.127107032,1.025390625
23.7,0,-83.23163934,42.3193353,84.08573914,-0.070052082,-0.126406249,0.145663413,1.02734375
23.8,0,-83.23163917,42.31933533,84.08573914,-0.078867188,-0.126145834,0.149792898,1.025390625
23.9,0,-83.231639,42.31933536,84.08573914,-0.070703125,-0.122018229,0.142964689,1.022265625
24,0,-83.23163883,42.31933539,84.08573914,-0.062799479,-0.121184897,0.138938583,1.034765625
24.1,0,-83.23163892,42.31933528,88.57278442,-0.053020833,-0.120507813,0.134589852,1.020703125
24.2,0,-83.23163907,42.31933513,88.57278442,-0.063098959,-0.122903644,0.14119328,1.032421875
24.3,0,-83.23163922,42.31933498,92.0056839,-0.058255208,-0.115520833,0.131811868,1.01875
24.4,0,-83.23163937,42.31933483,92.0056839,-0.066028646,-0.113789064,0.132685876,1.028515625
24.5,0,-83.23163952,42.31933468,95.18109894,-0.056354167,-0.113658855,0.127657953,1.025390625
24.6,0,-83.23163967,42.31933453,95.18109894,-0.05295573,-0.117903645,0.130170782,1.033203125
24.7,0,-83.23163982,42.31933438,97.60621643,-0.049127605,-0.123098958,0.133043958,1.023046875
24.8,0,-83.23163997,42.31933423,97.60621643,-0.052291667,-0.124479166,0.135561949,1.026171875
24.9,0.008747706,-83.23164012,42.31933408,97.60621643,-0.056458334,-0.120026042,0.133024994,1.025
25,0.074757525,-83.23164027,42.31933393,97.60621643,-0.057591146,-0.118307291,0.131755288,1.026171875
25.1,0.12163372,-83.23164025,42.31933367,101.6832199,-0.055664063,-0.120820313,0.133257759,1.028125
25.2,0.188940263,-83.23164019,42.31933338,101.6832199,-0.050143229,-0.121575521,0.131772347,1.030078125
25.3,0.257790689,-83.23164013,42.31933309,105.1861649,-0.048776042,-0.115677082,0.12584833,1.0296875
25.4,0.34235529,-83.23164007,42.3193328,105.1861649,-0.045950521,-0.110690104,0.120175234,1.0265625
25.5,0.416387066,-83.23164001,42.31933251,108.2819214,-0.0459375,-0.109583333,0.119080594,1.022265625
25.6,0.501140559,-83.23163995,42.31933222,108.2819214,-0.039622395,-0.107473958,0.114721052,1.02734375
25.7,0.574635404,-83.23163989,42.31933193,111.5789413,-0.03876302,-0.103528646,0.110708035,1.0265625
25.8,0.657804424,-83.23163983,42.31933164,111.5789413,-0.037591146,-0.097721355,0.104848472,1.025
25.9,0.72786262,-83.23163977,42.31933135,111.5789413,-0.038619792,-0.098658855,0.106052706,1.023828125
26,0.797036052,-83.23163971,42.31933106,111.5789413,-0.035039062,-0.101041666,0.107113297,1.026171875
26.1,0.864445162,-83.23163931,42.31933039,114.115921,-0.033411459,-0.101393229,0.106872863,1.03203125
26.2,0.930914521,-83.23163882,42.31932963,114.115921,-0.03171875,-0.100416667,0.105386622,1.026171875
26.3,0.979135299,-83.23163833,42.31932887,146.4795227,-0.03140625,-0.099856772,0.104745553,1.02734375
26.4,1.029133332,-83.23163784,42.31932811,146.4795227,-0.029257813,-0.099479166,0.103730787,1.0296875
26.5,1.077735078,-83.23163735,42.31932735,146.9702606,-0.02889323,-0.098645834,0.102831883,1.026953125
26.6,1.119765007,-83.23163686,42.31932659,146.9702606,-0.028346354,-0.098164063,0.102230616,1.02734375
