time,speed,GPS_long,GPS_lat,GPS_heading,long_accel,lat_accel,vector_accel,vert_accel,hr,scl,LaneChangeLeft,LaneChangeRight,TurnLeft,TurnRight,GoStraight
6.7,0,-83.2316466,42.3193364,44.12913132,-0.748476565,-0.111041667,0.756944227,0.766796875,93.57846162,102.2565277,0,0,0,0,1
6.8,0,-83.2316466,42.3193364,44.12913132,-0.747955734,-0.113541666,0.756690013,0.752734375,93.71860226,102.4593028,0,0,0,0,1
6.9,0,-83.2316466,42.3193364,44.12913132,-0.747682291,-0.108320311,0.755562949,0.7484375,93.87637933,102.5193652,0,0,0,0,1
7,0,-83.2316466,42.3193364,44.12913132,-0.74666667,-0.109908853,0.754762125,0.75546875,94.06288646,102.6201586,0,0,0,0,1
7.1,0,-83.2316466,42.3193364,41.62752914,-0.746054691,-0.111354166,0.754347903,0.76171875,94.2478163,102.698138,0,0,0,0,1
7.2,0,-83.2316466,42.3193364,41.62752914,-0.746380222,-0.110729167,0.754571003,0.75,94.46540208,102.7487467,0,0,0,0,1
7.3,0,-83.2316466,42.3193364,41.62752914,-0.74593749,-0.110234375,0.754053205,0.75546875,94.71788269,102.8154948,0,0,0,0,1
7.4,0,-83.2316466,42.3193364,41.62752914,-0.7453125,-0.111289062,0.753584802,0.759765625,95.00410788,102.866247,0,0,0,0,1
7.5,0,-83.2316466,42.3193364,39.59844971,-0.745286459,-0.111145834,0.753533697,0.754296875,95.31987293,102.8964511,0,0,0,0,1
7.6,0,-83.2316466,42.3193364,39.59844971,-0.74572916,-0.110742186,0.753909785,0.75703125,95.65850344,103.0683871,0,0,0,0,1
7.7,0,-83.2316466,42.3193364,39.59844971,-0.74545573,-0.111289064,0.753719676,0.7546875,96.01160192,103.145427,0,0,0,0,1
7.8,0,-83.2316466,42.3193364,39.59844971,-0.744999999,-0.111119793,0.753244466,0.756640625,96.36986508,103.2303832,0,0,0,0,1
7.9,0,-83.2316466,42.3193364,43.09400177,-0.745143229,-0.111601564,0.753464264,0.755078125,96.72388863,103.3129685,0,0,0,0,1
8,0,-83.2316466,42.3193364,43.09400177,-0.745299476,-0.110260417,0.753430879,0.7546875,97.06489348,103.3908793,0,0,0,0,1
8.1,0,-83.2316466,42.3193364,43.09400177,-0.745846337,-0.109479167,0.753861308,0.7546875,97.34744127,103.4749671,0,0,0,0,1
8.2,0,-83.2316466,42.3193364,43.09400177,-0.745156246,-0.109166665,0.753126293,0.75234375,97.59781963,103.5225838,0,0,0,0,1
8.3,0,-83.2316466,42.3193364,40.91075897,-0.743645829,-0.110273439,0.751786774,0.76171875,97.81696567,103.4575691,0,0,0,0,1
8.4,0,-83.2316466,42.3193364,40.91075897,-0.741250002,-0.11220052,0.749701583,0.756640625,98.00914898,103.2642169,0,0,0,0,1
8.5,0,-83.2316466,42.3193364,40.91075897,-0.740442705,-0.111523438,0.74880842,0.767578125,98.18140077,102.9252142,0,0,0,0,1
8.6,0,-83.2316466,42.3193364,40.91075897,-0.739101553,-0.110872397,0.74739269,0.7578125,98.34266982,102.5112529,0,0,0,0,1
8.7,0.000257038,-83.2316466,42.3193364,38.06147766,-0.738203132,-0.113085938,0.746857828,0.7625,98.50280432,101.9516362,0,0,0,0,1
8.8,0.027663374,-83.2316466,42.3193364,38.06147766,-0.735937494,-0.113958334,0.744744104,0.768359375,98.67147355,101.2423533,0,0,0,0,1
8.9,0.065715045,-83.2316466,42.3193364,38.06147766,-0.736132807,-0.114882812,0.745067704,0.76015625,98.85714609,100.5191858,0,0,0,0,1
9,0.104789773,-83.2316466,42.3193364,38.06147766,-0.734986991,-0.111861979,0.743460453,0.7625,99.06623149,99.74221418,0,0,0,0,1
9.1,0.136378172,-83.2316466,42.3193364,37.26911163,-0.734127611,-0.112968751,0.742783576,0.761328125,99.26458516,98.95507044,0,0,0,0,1
9.2,0.174790691,-83.2316466,42.3193364,37.26911163,-0.731770831,-0.114882812,0.740756762,0.77734375,99.48513659,98.02351785,0,0,0,0,1
9.3,0.218430343,-83.2316466,42.3193364,37.26911163,-0.734401041,-0.115429686,0.743443215,0.769921875,99.73053521,97.05904643,0,0,0,0,1
9.4,0.258618569,-83.2316466,42.3193364,37.26911163,-0.734531254,-0.113281249,0.743255246,0.76171875,100.0020096,96.22212866,0,0,0,0,1
9.5,0.277428189,-83.2316466,42.3193364,30.93316841,-0.735468757,-0.116184895,0.744662321,0.763671875,100.2993593,95.52130602,0,0,0,0,1
9.6,0.321934867,-83.2316466,42.3193364,30.93316841,-0.735807294,-0.11826823,0.745391691,0.774609375,100.6209617,94.68426735,0,0,0,0,1
9.7,0.355901492,-83.2316466,42.3193364,30.93316841,-0.738007796,-0.111054688,0.74663108,0.75546875,100.9637801,94.27658278,0,0,0,0,1
9.8,0.367187414,-83.2316466,42.3193364,30.93316841,-0.739908862,-0.111354166,0.748662978,0.7453125,101.3233719,94.16460046,0,0,0,0,1
9.9,0.401282328,-83.2316466,42.3193364,31.67590141,-0.737604171,-0.110937499,0.746289611,0.76796875,101.6939095,93.68694473,0,0,0,0,1
10,0.423153913,-83.2316466,42.3193364,31.67590141,-0.738320309,-0.119179688,0.748098695,0.78046875,102.0682385,92.75805916,0,0,0,0,1
10.1,0.462763515,-83.2316466,42.3193364,31.67590141,-0.740677083,-0.109179689,0.748875654,0.752734375,102.370266,92.05153647,0,0,0,0,1
10.2,0.473600942,-83.2316466,42.3193364,31.67590141,-0.745221359,-0.103919271,0.752600849,0.755078125,102.6635206,91.73344217,0,0,0,0,1
10.3,0.499661905,-83.2316466,42.3193364,33.06135178,-0.747265625,-0.098072919,0.753861028,0.752734375,102.9427522,91.5729184,0,0,0,0,1
10.4,0.503527221,-83.2316466,42.3193364,33.06135178,-0.749179691,-0.091093751,0.754902285,0.76015625,103.2023261,91.54230002,0,0,0,0,1
10.5,0.526672912,-83.2316466,42.3193364,33.06135178,-0.747838539,-0.081380208,0.752385902,0.743359375,103.4366103,91.60029557,0,0,0,0,1
10.6,0.525583929,-83.2316466,42.3193364,33.06135178,-0.75091145,-0.076848958,0.754847991,0.759375,103.6403318,91.66675725,0,0,0,0,1
10.7,0.537354815,-83.2316466,42.3193364,34.98110199,-0.749518234,-0.077239582,0.753500432,0.74609375,103.8088588,91.75009778,0,0,0,0,1
10.8,0.532514018,-83.2316466,42.3193364,34.98110199,-0.752291656,-0.076692709,0.756207824,0.755859375,103.9383798,91.90022753,0,0,0,0,1
10.9,0.531615055,-83.2316466,42.3193364,34.98110199,-0.750182295,-0.074739583,0.753922629,0.750390625,104.0259731,92.13756324,0,0,0,0,1
11,0.534637791,-83.2316466,42.3193364,34.98110199,-0.75028646,-0.0778125,0.754362029,0.75234375,104.0695765,92.37550294,0,0,0,0,1
11.1,0.535132128,-83.2316466,42.3193364,38.54919815,-0.749010408,-0.08075521,0.753397906,0.7625,104.0003656,92.58424589,0,0,0,0,1
11.2,0.541004467,-83.2316466,42.3193364,38.54919815,-0.750065112,-0.080247397,0.754397613,0.74921875,103.8900158,92.81617946,0,0,0,0,1
11.3,0.546191311,-83.2316466,42.3193364,38.54919815,-0.749479169,-0.078880209,0.753662723,0.753125,103.7431216,92.99486375,0,0,0,0,1
11.4,0.534749693,-83.2316466,42.3193364,38.54919815,-0.753776032,-0.076015625,0.757658488,0.758984375,103.5645232,93.18518062,0,0,0,0,1
11.5,0.541638201,-83.2316466,42.3193364,33.69535828,-0.750026041,-0.079934896,0.75436306,0.7359375,103.3590891,93.32852873,0,0,0,0,1
11.6,0.515745091,-83.2316466,42.3193364,33.69535828,-0.753216147,-0.080273439,0.757584757,0.769921875,103.1314646,93.49304987,0,0,0,0,1
11.7,0.5259278,-83.2316466,42.3193364,33.69535828,-0.749036455,-0.084049479,0.753805953,0.744140625,102.8857903,93.69196798,0,0,0,0,1
11.8,0.514655691,-83.2316466,42.3193364,33.69535828,-0.752447909,-0.084440105,0.757219601,0.753125,102.6254061,93.93888701,0,0,0,0,1
11.9,0.510182703,-83.2316466,42.3193364,37.3396492,-0.752486986,-0.082565104,0.757048428,0.754296875,102.3525711,94.18352034,0,0,0,0,1
12,0.495073581,-83.2316466,42.3193364,37.3396492,-0.75333333,-0.084192709,0.758064753,0.74375,102.0682385,94.36261941,0,0,0,0,1
12.1,0.485020298,-83.2316466,42.3193364,37.3396492,-0.753098965,-0.080546874,0.757441217,0.75546875,101.7044292,94.48030652,0,0,0,0,1
12.2,0.47263301,-83.2316466,42.3193364,37.3396492,-0.753893232,-0.080729168,0.758254623,0.753515625,101.3309296,94.61435283,0,0,0,0,1
12.3,0.455197269,-83.2316466,42.3193364,32.25069809,-0.753437495,-0.078359374,0.757536173,0.741796875,100.9495238,94.803212,0,0,0,0,1
12.4,0.42980589,-83.2316466,42.3193364,32.25069809,-0.755299473,-0.078789062,0.75941692,0.75625,100.5610203,94.9925691,0,0,0,0,1
12.5,0.413326392,-83.2316466,42.3193364,32.25069809,-0.754153645,-0.077903645,0.75817824,0.741796875,100.1655146,95.15085651,0,0,0,0,1
12.6,0.383998838,-83.2316466,42.3193364,32.25069809,-0.756679684,-0.075234376,0.760415769,0.75234375,99.76265403,95.29456463,0,0,0,0,1
12.7,0.351853165,-83.2316466,42.3193364,27.91576004,-0.756015635,-0.07610677,0.759855378,0.742578125,99.35186218,95.46881917,0,0,0,0,1
12.8,0.31111964,-83.2316466,42.3193364,27.91576004,-0.755716139,-0.07859375,0.759820032,0.75078125,98.93249612,95.6070264,0,0,0,0,1
12.9,0.279640675,-83.2316466,42.3193364,27.91576004,-0.755065101,-0.080664062,0.759379977,0.751171875,98.50392833,95.68130134,0,0,0,0,1
13,0.254884066,-83.2316466,42.3193364,27.91576004,-0.755065101,-0.080859375,0.759390491,0.748828125,98.06556248,95.78634725,0,0,0,0,1
13.1,0.234684283,-83.2316466,42.3193364,25.7412014,-0.755078131,-0.080742187,0.759388751,0.74921875,97.54797573,95.93738515,0,0,0,0,1
13.2,0.220040135,-83.2316466,42.3193364,25.7412014,-0.755169266,-0.080429688,0.759451449,0.750390625,97.02320926,96.10033675,0,0,0,0,1
13.3,0.204539096,-83.2316466,42.3193364,25.7412014,-0.754804683,-0.080247395,0.759080178,0.748046875,96.49575945,96.14472999,0,0,0,0,1
13.4,0.186464034,-83.2316466,42.3193364,25.7412014,-0.754375005,-0.08,0.758629566,0.749609375,95.97013431,96.17487532,0,0,0,0,1
13.5,0.175045659,-83.2316466,42.3193364,20.96671104,-0.753424484,-0.081002604,0.757786316,0.750390625,95.45070611,96.25368911,0,0,0,0,1
13.6,0.162686984,-83.2316466,42.3193364,20.96671104,-0.75291667,-0.082239583,0.757403862,0.751953125,94.94151328,96.3787344,0,0,0,0,1
13.7,0.151270889,-83.2316466,42.3193364,20.96671104,-0.753020835,-0.082825521,0.75756765,0.75078125,94.44601727,96.41732447,0,0,0,0,1
13.8,0.104506958,-83.2316466,42.3193364,20.96671104,-0.752994788,-0.081809896,0.757434726,0.752734375,93.96683645,96.35815825,0,0,0,0,1
13.9,0.00477784,-83.2316466,42.3193364,18.9023304,-0.752890623,-0.08092448,0.75723663,0.75,93.50549282,96.49569074,0,0,0,0,1
14,0,-83.2316466,42.3193364,18.9023304,-0.752721357,-0.079804687,0.756947237,0.749609375,93.06221746,96.63566701,0,0,0,0,1
14.1,0,-83.2316466,42.3193364,18.9023304,-0.75199219,-0.080768229,0.756322658,0.750390625,92.56569765,96.75568148,0,0,0,0,1
14.2,0,-83.2316466,42.3193364,18.9023304,-0.751953125,-0.081510416,0.756362349,0.751953125,92.08709832,96.85188544,0,0,0,0,1
14.3,0,-83.2316466,42.3193364,16.53520966,-0.752265638,-0.081927082,0.756716526,0.750390625,91.62823632,97.02347254,0,0,0,0,1
14.4,0,-83.2316466,42.3193364,16.53520966,-0.752278656,-0.082200523,0.756758279,0.7515625,91.19033355,97.17183732,0,0,0,0,1
14.5,0,-83.2316466,42.3193364,16.53520966,-0.752356774,-0.082096355,0.756824273,0.751171875,90.77429933,97.22146448,0,0,0,0,1
14.6,0,-83.2316466,42.3193364,16.53520966,-0.752408862,-0.081809896,0.756846648,0.751953125,90.38099549,97.17081136,0,0,0,0,1
14.7,0,-83.2316466,42.3193364,15.5255909,-0.752682304,-0.08139323,0.757074708,0.75078125,90.0114403,96.80973417,0,0,0,0,1
14.8,0,-83.2316466,42.3193364,15.5255909,-0.753372377,-0.080742189,0.757693124,0.750390625,89.66692367,96.87699481,0,0,0,0,1
14.9,0,-83.2316466,42.3193364,15.5255909,-0.752890623,-0.077591146,0.75695104,0.753125,89.34902457,97.29526512,0,0,0,0,1
15,0,-83.2316466,42.3193364,15.5255909,-0.75,-0.072122395,0.75359633,0.745703125,89.05954144,97.42511989,0,0,0,0,1
15.1,0,-83.2316466,42.3193364,14.23914051,-0.74113282,-0.082317709,0.746253949,0.734765625,88.72966541,97.11869232,0,0,0,0,1
15.2,0,-83.2316466,42.3193364,14.23914051,-0.730234379,-0.102369792,0.738208485,0.78203125,88.43578197,97.09372728,0,0,0,0,1
15.3,0,-83.2316466,42.3193364,14.23914051,-0.723307288,-0.116835938,0.733292323,0.79453125,88.18480591,97.1962113,0,0,0,0,1
15.4,0,-83.2316466,42.3193364,14.23914051,-0.7217448,-0.108020835,0.731328511,0.770703125,87.98335087,97.26963163,0,0,0,0,1
15.5,0,-83.2316466,42.3193364,11.42063999,-0.723411459,-0.104127605,0.732313389,0.76328125,87.83741823,97.56466395,0,0,0,0,1
15.6,0,-83.2316466,42.3193364,11.42063999,-0.722460938,-0.109283854,0.731891567,0.780859375,87.75202936,97.92640349,0,0,0,0,1
15.7,0,-83.2316466,42.3193364,11.42063999,-0.722656256,-0.117395833,0.732256496,0.782421875,87.7308132,97.59302734,0,0,0,0,1
15.8,0,-83.2316466,42.3193364,11.42063999,-0.72158854,-0.116848958,0.731052423,0.77265625,87.77557824,97.14696277,0,0,0,0,1
15.9,0,-83.2316466,42.3193364,10.16856003,-0.724244785,-0.116041667,0.733582079,0.780859375,87.88591337,97.10999335,0,0,0,0,1
16,0,-83.2316466,42.3193364,10.16856003,-0.725794274,-0.112252604,0.734697241,0.780859375,88.05887244,97.48845807,0,0,0,0,1
16.1,0,-83.2316466,42.3193364,10.16856003,-0.727617186,-0.105026042,0.735589802,0.765234375,88.21829936,97.4997042,0,0,0,0,1
16.2,0,-83.2316466,42.3193364,10.16856003,-0.72946614,-0.100403646,0.736756343,0.7828125,88.43057204,97.22317405,0,0,0,0,1
16.3,0,-83.2316466,42.3193364,10.2957201,-0.735338539,-0.102070314,0.742691875,0.784765625,88.69010045,97.40252579,0,0,0,0,1
16.4,0,-83.2316466,42.3193364,10.2957201,-0.73751303,-0.099296875,0.744480526,0.71953125,88.98929199,97.5248491,0,0,0,0,1
16.5,0,-83.2316466,42.3193364,10.2957201,-0.746263021,-0.091822916,0.752174121,0.785546875,89.31900746,96.76372174,0,0,0,0,1
16.6,0,-83.2316466,42.3193364,10.2957201,-0.736770833,-0.098502604,0.743871087,0.68828125,89.6690732,96.07138848,0,0,0,0,1
16.7,0,-83.2316466,42.3193364,9.055520058,-0.712369788,-0.122526042,0.724092352,0.778125,90.02879739,95.54260814,0,0,0,0,1
16.8,0,-83.2316466,42.3193364,9.055520058,-0.682369787,-0.144570309,0.69833383,0.875,90.38745019,94.96966396,0,0,0,0,1
16.9,0,-83.2316466,42.3193364,9.055520058,-0.687460935,-0.130807292,0.701525217,0.8828125,90.73468308,94.41448987,0,0,0,0,1
17,0,-83.2316466,42.3193364,9.055520058,-0.742890614,-0.097083332,0.751219553,0.78125,91.06087945,93.83141862,0,0,0,0,1
17.1,0,-83.2316466,42.3193364,5.892040253,-0.813372397,-0.045299479,0.816154164,0.64453125,91.28713688,93.21184036,0,0,0,0,1
17.2,0,-83.2316466,42.3193364,5.892040253,-0.856341141,-0.036249999,0.858342421,0.49140625,91.48100019,92.57621752,0,0,0,0,1
17.3,0,-83.2316466,42.3193364,5.892040253,-0.862968749,-0.038606771,0.865208632,0.63984375,91.6416958,91.9518653,0,0,0,0,1
17.4,0,-83.2316466,42.3193364,5.892040253,-0.855312496,-0.054244792,0.857754451,0.6625,91.77001439,91.33044756,0,0,0,0,1
17.5,0,-83.2316466,42.3193364,6.461510181,-0.82606771,-0.042291667,0.830500615,0.522265625,91.86826215,90.7391178,0,0,0,0,1
17.6,0,-83.2316466,42.3193364,6.461510181,-0.747135419,-0.082421875,0.76229319,0.60234375,91.94007757,90.18151679,0,0,0,0,1
17.7,0,-83.2316466,42.3193364,6.461510181,-0.59714843,-0.17248698,0.649176425,0.733984375,91.99011157,89.75302776,0,0,0,0,1
17.8,0,-83.2316466,42.3193364,6.461510181,-0.346666667,-0.259010416,0.499955961,0.85078125,92.02359017,89.44955091,0,0,0,0,1
17.9,0,-83.2316466,42.3193364,6.461510181,-0.097486979,-0.244908848,0.358342066,1.206640625,92.04579937,89.24484272,0,0,0,0,1
18,0,-83.2316466,42.3193364,6.461510181,0.032682291,-0.131458333,0.208814819,1.10546875,92.06154845,89.07652603,0,0,0,0,1
18.1,0,-83.2316466,42.3193364,6.461510181,0.028815104,-0.07529948,0.145420936,1.003125,92.00342914,88.8856311,0,0,0,0,1
18.2,0,-83.2316466,42.3193364,6.461510181,-0.033007813,-0.105937501,0.153624158,1.005859375,91.95009582,88.72081469,0,0,0,0,1
18.3,0,-83.2316466,42.3193364,9.756489754,-0.044283854,-0.169010416,0.186225973,1.0109375,91.90755455,88.49722721,0,0,0,0,1
18.4,0,-83.2316466,42.3193364,9.756489754,-0.038789063,-0.158997397,0.165546411,1.05703125,91.88007909,88.24787267,0,0,0,0,1
18.5,0,-83.2316466,42.3193364,9.756489754,-0.033841146,-0.115273436,0.125256626,0.9921875,91.87018881,88.01139141,0,0,0,0,1
