time,speed,GPS_long,GPS_lat,GPS_heading,long_accel,lat_accel,vector_accel,vert_accel,hr,scl,LaneChangeLeft,LaneChangeRight,TurnLeft,TurnRight,GoStraight
1.9,0,-83.23092408,42.31946488,52.56528091,-0.328020832,-0.459388024,0.565765744,0.81953125,88.50215011,58.87314402,0,0,0,0,1
2,0,-83.23092408,42.31946488,50.3440094,-0.317838538,-0.464921874,0.565071452,0.85546875,90.06021045,58.95052764,0,0,0,0,1
2.1,0,-83.23092408,42.31946488,50.3440094,-0.26402344,-0.435924482,0.511797002,0.94140625,91.45294861,59.02642897,0,0,0,0,1
2.2,0,-83.23092408,42.31946488,50.50920105,-0.184427084,-0.378541669,0.42541765,0.996875,92.59678425,59.11424117,0,0,0,0,1
2.3,0,-83.23092408,42.31946488,50.50920105,-0.105247395,-0.302460939,0.325763577,0.984765625,93.41675014,59.18714821,0,0,0,0,1
2.4,0,-83.23092408,42.31946488,47.81468201,-0.073645833,-0.21536458,0.235879777,1.04765625,93.875354,59.27632225,0,0,0,0,1
2.5,0,-83.23092408,42.31946488,47.81468201,-0.059934896,-0.160703124,0.179526673,0.940234375,93.97283915,59.32797374,0,0,0,0,1
2.6,0,-83.23092408,42.31946488,47.81468201,-0.087513021,-0.177226561,0.201550855,1.0625,93.74391255,59.43234311,0,0,0,0,1
2.7,0.026046338,-83.23092408,42.31946488,46.83808136,-0.106523437,-0.225898437,0.251474504,0.977734375,93.2514942,59.50777298,0,0,0,0,1
2.8,0.200488801,-83.23092408,42.31946488,46.83808136,-0.139492185,-0.269401047,0.303989166,1.02578125,92.57828168,59.70036014,0,0,0,0,1
2.9,0.378463748,-83.23092408,42.31946488,43.28706741,-0.159869793,-0.282226565,0.325766438,1.036328125,91.81707713,59.18515695,0,0,0,0,1
3,0.541836968,-83.23092408,42.31946488,40.16843033,-0.169062498,-0.247239584,0.304336333,0.960546875,91.06087945,58.37144998,0,0,0,0,1
3.1,0.604434663,-83.23092408,42.31946488,40.16843033,-0.177825519,-0.212838542,0.283170399,1.008984375,90.36116975,58.51721118,0,0,0,0,1
3.2,0.721192759,-83.23092416,42.31946494,39.83023071,-0.165677081,-0.186106771,0.253494714,0.964453125,89.81296603,58.52010764,0,0,0,0,1
3.3,0.840140349,-83.23092451,42.31946507,39.83023071,-0.179401039,-0.211263019,0.281025818,1.119140625,89.46576315,58.61864744,0,0,0,0,1
3.4,0.996871412,-83.23092495,42.31946504,38.55926895,-0.226888019,-0.225611979,0.327082855,1.0203125,89.34514398,58.6480342,0,0,0,0,1
3.5,0.924802822,-83.23092539,42.31946481,38.55926895,-0.31710937,-0.219661458,0.392545474,0.939453125,89.45204039,58.68459976,0,0,0,0,1
3.6,0.653364241,-83.23092559,42.31946448,36.99801254,-0.40184896,-0.223255207,0.462142017,0.88125,89.76434892,58.70631115,0,0,0,0,1
3.7,0.171337871,-83.2309256,42.3194643,36.99801254,-0.390989584,-0.276484375,0.504394326,0.70703125,90.24057313,58.70313035,0,0,0,0,1
3.8,0,-83.2309256,42.3194643,36.99801254,-0.298424479,-0.385624999,0.535417455,0.876171875,90.8250014,58.6921472,0,0,0,0,1
3.9,0,-83.2309256,42.3194643,38.40671158,-0.206966147,-0.442838541,0.512881589,1.140234375,91.45382352,58.67679796,0,0,0,0,1
4,0,-83.2309256,42.3194643,36.56851959,-0.182486981,-0.459635416,0.500746548,0.91875,92.06154845,58.68272901,0,0,0,0,1
4.1,0,-83.2309256,42.3194643,36.56851959,-0.21360677,-0.412916666,0.467332777,0.97109375,92.5549858,58.67272254,0,0,0,0,1
4.2,0,-83.2309256,42.3194643,35.75049973,-0.22247396,-0.422578123,0.479571176,0.8921875,92.9100008,58.66859364,0,0,0,0,1
4.3,0,-83.2309256,42.3194643,35.75049973,-0.221809897,-0.428828126,0.483748928,0.93359375,93.09293025,58.67693273,0,0,0,0,1
4.4,0,-83.2309256,42.3194643,36.25699234,-0.216901042,-0.438190106,0.489231947,0.92265625,93.08720178,58.70192787,0,0,0,0,1
4.5,0,-83.2309256,42.3194643,36.25699234,-0.21299479,-0.432799482,0.482525098,0.933984375,92.89361231,58.71382629,0,0,0,0,1
4.6,0,-83.2309256,42.3194643,32.5069313,-0.212395832,-0.43024739,0.479908055,0.919921875,92.52887486,58.74821053,0,0,0,0,1
4.7,0,-83.2309256,42.3194643,32.5069313,-0.209192705,-0.431614584,0.479666293,0.9328125,92.02269981,58.79747339,0,0,0,0,1
4.8,0,-83.2309256,42.3194643,32.5069313,-0.207343748,-0.430572915,0.477930817,0.923828125,91.41380631,58.83325147,0,0,0,0,1
4.9,0,-83.2309256,42.3194643,36.63130951,-0.205169272,-0.42949219,0.476023597,0.920703125,90.74534101,58.87563976,0,0,0,0,1
5,0,-83.2309256,42.3194643,36.30162048,-0.202265626,-0.430820313,0.475965387,0.938671875,90.06021045,58.93584284,0,0,0,0,1
5.1,0,-83.2309256,42.3194643,36.30162048,-0.201731768,-0.43010416,0.475099039,0.928125,89.36509922,59.01286565,0,0,0,0,1
5.2,0,-83.2309256,42.3194643,38.29528809,-0.202005208,-0.429596356,0.474757633,0.924609375,88.71733557,59.08669302,0,0,0,0,1
5.3,0,-83.2309256,42.3194643,38.29528809,-0.199726562,-0.43011719,0.474322477,0.93671875,88.14102595,59.14931728,0,0,0,0,1
5.4,0,-83.2309256,42.3194643,41.60744095,-0.199114582,-0.429348958,0.473417369,0.926171875,87.64983374,59.22966999,0,0,0,0,1
5.5,0,-83.2309256,42.3194643,41.60744095,-0.191796875,-0.421940106,0.463785496,0.91171875,87.24667058,59.30837402,0,0,0,0,1
5.6,0,-83.2309256,42.3194643,41.60744095,-0.178020833,-0.413789064,0.451008555,0.9328125,86.92442532,59.39040458,0,0,0,0,1
5.7,0,-83.2309256,42.3194643,41.59038162,-0.16342448,-0.410924479,0.442693114,0.98203125,86.66756977,59.46444763,0,0,0,0,1
5.8,0,-83.2309256,42.3194643,41.59038162,-0.154023436,-0.414335936,0.442901909,0.929296875,86.45441275,59.54266639,0,0,0,0,1
5.9,0,-83.2309256,42.3194643,39.53929901,-0.128945313,-0.403580731,0.425794911,0.911328125,86.25973575,59.62444269,0,0,0,0,1
6,0,-83.2309256,42.3194643,39.20243073,-0.109440104,-0.383216146,0.400411677,1.005859375,86.05753443,59.70403201,0,0,0,0,1
6.1,0,-83.2309256,42.3194643,39.20243073,-0.08140625,-0.367083335,0.377292091,0.954296875,85.79189831,59.76527249,0,0,0,0,1
6.2,0,-83.2309256,42.3194643,35.30136108,-0.071888021,-0.368098959,0.377021852,0.96875,85.46956316,59.84319759,0,0,0,0,1
6.3,0,-83.2309256,42.3194643,35.30136108,-0.089101562,-0.389453125,0.404161841,0.988671875,85.08009528,59.9128858,0,0,0,0,1
6.4,0,-83.2309256,42.3194643,34.19916916,-0.140065105,-0.409817708,0.440186822,0.95390625,84.62081915,59.9743656,0,0,0,0,1
6.5,0,-83.2309256,42.3194643,34.19916916,-0.181757814,-0.418645835,0.460285982,0.883203125,84.09670121,60.04699725,0,0,0,0,1
6.6,0,-83.2309256,42.3194643,34.19916916,-0.159882814,-0.425898436,0.460908034,0.900390625,83.51945608,60.12030487,0,0,0,0,1
6.7,0,-83.2309256,42.3194643,32.25733948,-0.124322916,-0.423072916,0.444968727,1.010546875,82.90602245,60.19222961,0,0,0,0,1
6.8,0,-83.2309256,42.3194643,32.25733948,-0.101953124,-0.432747397,0.446056023,0.930859375,82.2766101,60.26933478,0,0,0,0,1
6.9,0,-83.2309256,42.3194643,29.73821068,-0.108111978,-0.430078125,0.443673503,0.931640625,81.65255076,60.33961305,0,0,0,0,1
7,0,-83.2309256,42.3194643,34.7773819,-0.107773439,-0.425312501,0.438884756,0.940234375,81.0541894,60.40195104,0,0,0,0,1
7.1,0,-83.2309256,42.3194643,34.7773819,-0.105,-0.422057289,0.435121265,0.948046875,80.46773447,60.48253356,0,0,0,0,1
7.2,0,-83.2309256,42.3194643,34.93157959,-0.102903646,-0.425911456,0.43844476,0.941796875,79.93299642,60.5485664,0,0,0,0,1
7.3,0,-83.2309256,42.3194643,34.93157959,-0.099557291,-0.433945313,0.445382759,0.9265625,79.46206848,60.61224588,0,0,0,0,1
7.4,0,-83.2309256,42.3194643,36.60083771,-0.101562501,-0.431549481,0.443468124,0.937890625,79.06260826,60.69042306,0,0,0,0,1
7.5,0,-83.2309256,42.3194643,36.60083771,-0.104127605,-0.425664064,0.43827053,0.947265625,78.73763239,60.76081301,0,0,0,0,1
7.6,0,-83.2309256,42.3194643,38.81850815,-0.102864583,-0.427395833,0.439661947,0.93828125,78.48566842,60.82760153,0,0,0,0,1
7.7,0,-83.2309256,42.3194643,38.81850815,-0.102057292,-0.431601557,0.443545485,0.9328125,78.30120418,60.89997067,0,0,0,0,1
7.8,0,-83.2309256,42.3194643,38.81850815,-0.102200521,-0.430872396,0.442857245,0.937109375,78.17536086,60.96872134,0,0,0,0,1
7.9,0,-83.2309256,42.3194643,36.77199173,-0.102773438,-0.428489581,0.44065665,0.94296875,78.09671287,61.0323474,0,0,0,0,1
8,0,-83.2309256,42.3194643,38.48426056,-0.101796875,-0.427877602,0.439835817,0.941015625,78.05218239,61.0848727,0,0,0,0,1
8.1,0,-83.2309256,42.3194643,38.48426056,-0.100585939,-0.42845051,0.440106186,0.9375,77.99623773,61.1299628,0,0,0,0,1
8.2,0,-83.2309256,42.3194643,38.28002167,-0.101770834,-0.4274349,0.439394155,0.939453125,77.94209917,61.18142847,0,0,0,0,1
8.3,0,-83.2309256,42.3194643,38.28002167,-0.102864583,-0.427148446,0.439367974,0.9390625,77.88103846,61.23310851,0,0,0,0,1
8.4,0,-83.2309256,42.3194643,42.04994965,-0.103489582,-0.427708334,0.440059477,0.940234375,77.806957,61.276431,0,0,0,0,1
8.5,0,-83.2309256,42.3194643,42.04994965,-0.104388022,-0.427643231,0.440211943,0.940625,77.71647086,61.3149948,0,0,0,0,1
8.6,0,-83.2309256,42.3194643,43.22945786,-0.104440104,-0.427825519,0.440402839,0.937109375,77.60872813,61.34559997,0,0,0,0,1
8.7,0,-83.2309256,42.3194643,43.22945786,-0.105260416,-0.428320304,0.441074741,0.940625,77.4850151,61.37151245,0,0,0,0,1
8.8,0,-83.2309256,42.3194643,43.22945786,-0.104804687,-0.42890625,0.44153145,0.938671875,77.34822489,61.39546253,0,0,0,0,1
8.9,0,-83.2309256,42.3194643,41.88404846,-0.105820314,-0.428997403,0.441861576,0.9390625,77.20226936,61.43504017,0,0,0,0,1
9,0,-83.2309256,42.3194643,50.75402832,-0.105963542,-0.429322922,0.442213556,0.9390625,77.05151338,61.47739489,0,0,0,0,1
9.1,0,-83.2309256,42.3194643,50.75402832,-0.105598959,-0.429947913,0.442743248,0.93515625,76.86900102,61.5067547,0,0,0,0,1
9.2,0,-83.2309256,42.3194643,56.32835388,-0.109088542,-0.42847656,0.442225042,0.940625,76.68527752,61.55428509,0,0,0,0,1
9.3,0,-83.2309256,42.3194643,56.32835388,-0.114414062,-0.427083343,0.442275563,0.94140625,76.50777034,61.61113298,0,0,0,0,1
9.4,0,-83.2309256,42.3194643,61.09749603,-0.116080728,-0.426979166,0.442587987,0.94765625,76.34433805,61.65019358,0,0,0,0,1
9.5,0,-83.2309256,42.3194643,61.09749603,-0.098385415,-0.427565104,0.439996386,0.944140625,76.20289312,61.69456814,0,0,0,0,1
9.6,0,-83.2309256,42.3194643,59.19776154,-0.047513021,-0.437669271,0.445158121,0.920703125,76.09097859,61.73881317,0,0,0,0,1
9.7,0,-83.2309256,42.3194643,59.19776154,0.003671875,-0.448033851,0.451680288,0.92578125,76.01530944,61.7640412,0,0,0,0,1
9.8,0,-83.2309256,42.3194643,59.19776154,0.037408854,-0.453528646,0.455581051,0.90390625,75.98130252,61.77436246,0,0,0,0,1
9.9,0,-83.2309256,42.3194643,55.02090073,0.031380208,-0.44375,0.445305622,0.918359375,75.99263049,61.7723995,0,0,0,0,1
10,0,-83.2309256,42.3194643,55.29312134,-0.003502604,-0.405677083,0.409025541,0.93671875,76.05084438,61.80228291,0,0,0,0,1
10.1,0,-83.2309256,42.3194643,55.29312134,-0.039088541,-0.375638017,0.381364837,0.998046875,76.09688936,61.83965765,0,0,0,0,1
10.2,0,-83.2309256,42.3194643,55.10293961,-0.069674478,-0.348763022,0.357815349,0.96953125,76.19094133,61.85865311,0,0,0,0,1
10.3,0,-83.2309256,42.3194643,55.10293961,-0.050585938,-0.352083337,0.358892342,0.9734375,76.33112893,61.8804999,0,0,0,0,1
10.4,0,-83.2309256,42.3194643,54.25575256,-0.020820313,-0.357499999,0.361787069,0.975,76.51317255,61.88702594,0,0,0,0,1
10.5,0,-83.2309256,42.3194643,54.25575256,-0.002330729,-0.360377604,0.361479953,0.9421875,76.73077264,61.86634652,0,0,0,0,1
10.6,0,-83.2309256,42.3194643,54.31200027,-0.003789063,-0.36050781,0.361380887,0.974609375,76.97608768,61.8693355,0,0,0,0,1
10.7,0,-83.2309256,42.3194643,54.31200027,-0.016653646,-0.354947922,0.355704176,0.9625,77.24025013,61.90275656,0,0,0,0,1
10.8,0,-83.2309256,42.3194643,54.31200027,-0.014075521,-0.357356772,0.357870695,0.9734375,77.51387631,61.92687313,0,0,0,0,1
10.9,0,-83.2309256,42.3194643,62.2062912,-0.017044271,-0.357135418,0.357714242,0.9625,77.7875386,61.95304943,0,0,0,0,1
11,0,-83.2309256,42.3194643,60.28152847,-0.015911458,-0.360468751,0.360909396,0.969921875,78.05218239,61.99061386,0,0,0,0,1
11.1,0,-83.2309256,42.3194643,60.28152847,-0.0165625,-0.361236981,0.361657071,0.96640625,78.24063143,62.02863994,0,0,0,0,1
11.2,0,-83.2309256,42.3194643,61.94655228,-0.016979167,-0.363164064,0.363594341,0.9625,78.40994058,62.07253065,0,0,0,0,1
11.3,0,-83.2309256,42.3194643,61.94655228,-0.016666667,-0.363033858,0.363433582,0.9671875,78.55793658,62.13078635,0,0,0,0,1
11.4,0,-83.2309256,42.3194643,61.68242264,-0.017005209,-0.364388016,0.364798105,0.965234375,78.68360439,62.17554383,0,0,0,0,1
11.5,0,-83.2309256,42.3194643,61.68242264,-0.019570312,-0.364544269,0.365124509,0.96484375,78.78716731,62.23789101,0,0,0,0,1
11.6,0,-83.2309256,42.3194643,59.34782791,-0.025026042,-0.357174477,0.358123374,0.96484375,78.87005058,62.30832604,0,0,0,0,1
11.7,0.005533892,-83.2309256,42.3194643,59.34782791,-0.028385417,-0.352513015,0.353690398,0.979296875,78.93471568,62.37640836,0,0,0,0,1
11.8,0.034360307,-83.2309256,42.3194643,59.34782791,-0.027942708,-0.353971359,0.355108348,0.968359375,78.98437141,62.4426108,0,0,0,0,1
11.9,0.072825098,-83.2309256,42.3194643,58.26820755,-0.0290625,-0.362695313,0.363912228,0.9640625,79.02258728,62.5024003,0,0,0,0,1
12,0.117881684,-83.2309256,42.3194643,60.68494797,-0.030221354,-0.367460933,0.368777415,0.966015625,79.05285139,62.57325848,0,0,0,0,1
12.1,0.142143968,-83.2309256,42.3194643,60.68494797,-0.037825521,-0.361705729,0.36383431,0.965234375,79.01937323,62.62724561,0,0,0,0,1
12.2,0.161945748,-83.2309256,42.3194643,60.68494797,-0.039492187,-0.361002603,0.363314965,0.970703125,78.98863202,62.69140661,0,0,0,0,1
12.3,0.143984759,-83.2309256,42.3194643,62.97943497,-0.042018229,-0.361536461,0.364084533,0.9703125,78.96527264,62.76104018,0,0,0,0,1
12.4,0.14538783,-83.2309256,42.3194643,62.97943497,-0.036171875,-0.372473958,0.374328917,0.96796875,78.95225551,62.81868816,0,0,0,0,1
12.5,0.137646167,-83.2309256,42.3194643,59.34129715,-0.032890625,-0.380976561,0.382485166,0.9546875,78.95081578,62.868706,0,0,0,0,1
12.6,0.15406504,-83.2309256,42.3194643,59.34129715,-0.0265625,-0.386549476,0.387546569,0.951953125,78.96052232,62.93439307,0,0,0,0,1
12.7,0.169247468,-83.2309256,42.3194643,60.15913773,-0.02390625,-0.389505211,0.390320644,0.95703125,78.9794119,62.9949293,0,0,0,0,1
12.8,0.196838227,-83.2309256,42.3194643,60.15913773,-0.025377604,-0.387812498,0.388767606,0.95390625,79.00417909,63.03818101,0,0,0,0,1
12.9,0.217676102,-83.2309256,42.3194643,57.43325806,-0.029726562,-0.381927082,0.383194494,0.95625,79.0304094,63.06773211,0,0,0,0,1
13,0.213843536,-83.2309256,42.3194643,57.43325806,-0.036757812,-0.376093751,0.377957946,0.968359375,79.05285139,63.10197322,0,0,0,0,1
13.1,0.215940538,-83.2309256,42.3194643,57.15232849,-0.037434896,-0.372747394,0.374702525,0.961328125,79.00583746,63.13764621,0,0,0,0,1
13.2,0.198291589,-83.2309256,42.3194643,57.15232849,-0.03454427,-0.380377606,0.382133657,0.96875,78.94897804,63.19659128,0,0,0,0,1
13.3,0.208493485,-83.2309256,42.3194643,56.98862839,-0.033216146,-0.381770828,0.383400464,0.94765625,78.88044436,63.24319766,0,0,0,0,1
13.4,0.214569294,-83.2309256,42.3194643,56.98862839,-0.030742187,-0.385065103,0.386434034,0.9640625,78.79871425,63.29822835,0,0,0,0,1
13.5,0.214314727,-83.2309256,42.3194643,59.68312073,-0.032565104,-0.383242187,0.384696984,0.96015625,78.70292861,63.35949697,0,0,0,0,1
13.6,0.237592493,-83.2309256,42.3194643,59.68312073,-0.029518229,-0.387604162,0.388751093,0.953515625,78.5931603,63.4188266,0,0,0,0,1
13.7,0.277470097,-83.2309256,42.3194643,57.40728378,-0.030872396,-0.387968749,0.389226055,0.95234375,78.47055603,63.45687252,0,0,0,0,1
13.8,0.312193066,-83.2309256,42.3194643,57.40728378,-0.032708334,-0.383854166,0.385289162,0.959375,78.33733053,63.49380069,0,0,0,0,1
13.9,0.333328301,-83.2309256,42.3194643,56.65793991,-0.0340625,-0.380690104,0.382239422,0.96484375,78.19661494,63.54281336,0,0,0,0,1
14,0.345765245,-83.2309256,42.3194643,56.65793991,-0.03438802,-0.381223956,0.382790467,0.958984375,78.05218239,63.59021208,0,0,0,0,1
14.1,0.346863812,-83.2309256,42.3194643,56.65793991,-0.032968749,-0.384348962,0.385768095,0.958203125,77.84747384,63.64880936,0,0,0,0,1
14.2,0.351643217,-83.2309256,42.3194643,56.65793991,-0.032578124,-0.384856769,0.38623974,0.95859375,77.65277947,63.71638894,0,0,0,0,1
14.3,0.357504401,-83.2309256,42.3194643,53.39437866,-0.032604166,-0.383255211,0.38464551,0.958984375,77.47552769,63.78967165,0,0,0,0,1
14.4,0.357337978,-83.2309256,42.3194643,53.39437866,-0.032838541,-0.382708335,0.384119478,0.958203125,77.3220287,63.85533691,0,0,0,0,1
14.5,0.347633398,-83.2309256,42.3194643,62.5845108,-0.033229167,-0.382734376,0.384179085,0.959375,77.19719124,63.91436876,0,0,0,0,1
14.6,0.344220009,-83.2309256,42.3194643,62.5845108,-0.033229166,-0.38302083,0.384464508,0.95859375,77.10428863,63.97456797,0,0,0,0,1
14.7,0.350153053,-83.2309256,42.3194643,65.37275696,-0.033554688,-0.383437493,0.384908041,0.959375,77.04477292,64.02690668,0,0,0,0,1
14.8,0.358084691,-83.2309256,42.3194643,65.37275696,-0.034257812,-0.383919284,0.385452896,0.95859375,77.01814416,64.09422182,0,0,0,0,1
14.9,0.368228289,-83.2309256,42.3194643,64.88040161,-0.034505208,-0.384231779,0.385787469,0.95859375,77.02188951,64.14382933,0,0,0,0,1
15,0.375302041,-83.2309256,42.3194643,64.88040161,-0.035052083,-0.384375003,0.385980424,0.95703125,77.05151338,64.20794569,0,0,0,0,1
15.1,0.388384339,-83.2309256,42.3194643,67.16698456,-0.033997396,-0.384192711,0.385708383,0.956640625,77.04069308,64.27207745,0,0,0,0,1
15.2,0.398461625,-83.2309256,42.3194643,67.16698456,-0.033997396,-0.3842448,0.385761359,0.961328125,77.0470129,64.32487179,0,0,0,0,1
15.3,0.417002425,-83.2309256,42.3194643,66.4910965,-0.033138021,-0.385130203,0.386567876,0.96015625,77.06538569,64.38594143,0,0,0,0,1
15.4,0.430141261,-83.2309256,42.3194643,66.4910965,-0.033815105,-0.385026038,0.38651877,0.957421875,77.08982252,64.44014631,0,0,0,0,1
15.5,0.443572327,-83.2309256,42.3194643,64.23268127,-0.034010416,-0.384361985,0.385871211,0.958203125,77.11400487,64.49630999,0,0,0,0,1
15.6,0.447832933,-83.2309256,42.3194643,64.23268127,-0.034544271,-0.383554676,0.385111529,0.95859375,77.13185145,64.54838791,0,0,0,0,1
15.7,0.442925498,-83.2309256,42.3194643,62.32803726,-0.034205729,-0.384544274,0.3860681,0.958203125,77.13802128,64.60209976,0,0,0,0,1
15.8,0.439964059,-83.2309256,42.3194643,62.32803726,-0.03390625,-0.385156244,0.386651969,0.958203125,77.12830859,64.66046616,0,0,0,0,1
15.9,0.443573827,-83.2309256,42.3194643,59.67845154,-0.033085937,-0.384804687,0.386231685,0.95859375,77.09990371,64.72668011,0,0,0,0,1
16,0.44988783,-83.2309256,42.3194643,59.67845154,-0.03299479,-0.38402344,0.385446018,0.958203125,77.05151338,64.79079258,0,0,0,0,1
16.1,0.464555153,-83.2309256,42.3194643,56.36108017,-0.032864583,-0.384283862,0.385694268,0.96015625,76.92462017,64.85022806,0,0,0,0,1
16.2,0.475536752,-83.2309256,42.3194643,56.36108017,-0.033971355,-0.3842448,0.385752308,0.95859375,76.78459756,64.90025498,0,0,0,0,1
16.3,0.48047179,-83.2309256,42.3194643,59.24884033,-0.033281251,-0.38445313,0.385903963,0.959765625,76.63821273,64.96284381,0,0,0,0,1
16.4,0.481094345,-83.2309256,42.3194643,59.24884033,-0.032890625,-0.384609377,0.386025944,0.95625,76.49295096,65.02282702,0,0,0,0,1
16.5,0.479831851,-83.2309256,42.3194643,62.17109299,-0.03201823,-0.384804687,0.38614271,0.958203125,76.35665691,65.07223603,0,0,0,0,1
16.6,0.472049579,-83.2309256,42.3194643,62.17109299,-0.03282552,-0.38445313,0.385857943,0.95859375,76.23710231,65.12636443,0,0,0,0,1
16.7,0.453574041,-83.2309256,42.3194643,66.36714172,-0.033033854,-0.384231779,0.385655856,0.959375,76.14149176,65.1969724,0,0,0,0,1
16.8,0.44209685,-83.2309256,42.3194643,66.36714172,-0.033697917,-0.383424476,0.384910059,0.959375,76.07593364,65.24532202,0,0,0,0,1
16.9,0.440647984,-83.2309256,42.3194643,67.59255219,-0.033111979,-0.383815107,0.385253105,0.958984375,76.04491683,65.32405047,0,0,0,0,1
17,0.435895953,-83.2309256,42.3194643,67.59255219,-0.033541667,-0.383450517,0.384929174,0.96171875,76.05084438,65.397891,0,0,0,0,1
17.1,0.433927447,-83.2309256,42.3194643,63.70052338,-0.031953125,-0.384947917,0.386302918,0.957421875,76.03693055,65.47722713,0,0,0,0,1
17.2,0.423700738,-83.2309256,42.3194643,63.70052338,-0.032239583,-0.38522135,0.386611992,0.9609375,76.06178163,65.56537807,0,0,0,0,1
17.3,0.425128207,-83.2309256,42.3194643,60.92982483,-0.031744792,-0.384596357,0.38594532,0.9546875,76.12401899,65.62082059,0,0,0,0,1
17.4,0.414767638,-83.2309256,42.3194643,60.92982483,-0.032408854,-0.38316406,0.38455762,0.958203125,76.21968631,65.67335568,0,0,0,0,1
17.5,0.412670052,-83.2309256,42.3194643,58.48020172,-0.032005209,-0.383945316,0.385287604,0.96328125,76.34257908,65.71117739,0,0,0,0,1
17.6,0.41101009,-83.2309256,42.3194643,58.48020172,-0.032200521,-0.384687501,0.386042616,0.954296875,76.48468943,65.704266,0,0,0,0,1
17.7,0.407518062,-83.2309256,42.3194643,54.98654938,-0.032421875,-0.385052079,0.386422762,0.959765625,76.63672149,65.69115408,0,0,0,0,1
17.8,0.40442476,-83.2309256,42.3194643,54.98654938,-0.032460937,-0.3842448,0.385620925,0.959765625,76.78863756,65.68585574,0,0,0,0,1
17.9,0.406833771,-83.2309256,42.3194643,52.76947021,-0.032187499,-0.383997408,0.38535099,0.955859375,76.93020365,65.6943087,0,0,0,0,1
18,0.412069374,-83.2309256,42.3194643,52.76947021,-0.032539063,-0.384140632,0.385524026,0.959765625,77.05151338,65.72175217,0,0,0,0,1
18.1,0.416150349,-83.2309255,42.3194638,53.90797043,-0.033138021,-0.383151037,0.38458797,0.95859375,77.08643579,65.75368766,0,0,0,0,1
18.2,0.413829121,-83.23092539,42.31946324,53.90797043,-0.033229167,-0.383307287,0.384752858,0.95859375,77.08818357,65.77851723,0,0,0,0,1
18.3,0.408778909,-83.23092528,42.31946268,52.41262054,-0.032877604,-0.384791666,0.386201736,0.959375,77.05466635,65.77434983,0,0,0,0,1
18.4,0.406589472,-83.23092517,42.31946212,52.41262054,-0.033268229,-0.384583336,0.386028582,0.9546875,76.98569472,65.79041649,0,0,0,0,1
