time,speed,GPS_long,GPS_lat,GPS_heading,long_accel,lat_accel,vector_accel,vert_accel
3.6,0,-83.2315508,42.3194106,188.5979004,-0.72855469,0.056223958,0.730724788,0.7484375
3.7,0,-83.2315508,42.3194106,188.5979004,-0.727942705,0.056223957,0.730114484,0.74921875
3.8,0,-83.2315508,42.3194106,197.2433624,-0.727812499,0.055846354,0.729956496,0.746484375
3.9,0,-83.2315508,42.3194106,197.2433624,-0.727239585,0.055703126,0.729373986,0.750390625
4,0,-83.2315508,42.3194106,197.2433624,-0.72712239,0.055377605,0.729232103,0.753515625
4.1,0,-83.2315508,42.3194106,197.2433624,-0.72628907,0.055234375,0.728391677,0.7484375
4.2,0,-83.2315508,42.3194106,205.90271,-0.724830723,0.054440103,0.726880044,0.750390625
4.3,0,-83.2315508,42.3194106,205.90271,-0.724335927,0.053554687,0.726333797,0.758203125
4.4,0,-83.2315508,42.3194106,205.90271,-0.725312501,0.053424479,0.727319252,0.753515625
4.5,0,-83.2315508,42.3194106,205.90271,-0.71967448,0.05220052,0.721652263,0.725390625
4.6,0,-83.2315508,42.3194106,215.2333679,-0.710338539,0.037252603,0.71174351,0.751171875
4.7,0,-83.2315508,42.3194106,215.2333679,-0.709518236,0.013697917,0.710356671,0.799609375
4.8,0,-83.2315508,42.3194106,215.2333679,-0.709427071,-0.011953125,0.71007334,0.73984375
4.9,0,-83.2315508,42.3194106,215.2333679,-0.685364592,-0.046028646,0.688548547,0.69921875
5,0,-83.2315508,42.3194106,222.4577637,-0.639830726,-0.070546876,0.645923412,0.88671875
5.1,0,-83.2315508,42.3194106,222.4577637,-0.588528639,-0.091523438,0.596684229,0.864453125
5.2,0,-83.2315508,42.3194106,222.4577637,-0.560221338,-0.098697916,0.569926727,0.898828125
5.3,0,-83.2315508,42.3194106,222.4577637,-0.537057292,-0.114804687,0.550182819,0.866796875
5.4,0,-83.2315508,42.3194106,230.2951355,-0.514114588,-0.159088542,0.541452104,0.87890625
5.5,0,-83.2315508,42.3194106,230.2951355,-0.492513016,-0.206028645,0.537269366,0.9140625
5.6,0,-83.2315508,42.3194106,230.2951355,-0.453736976,-0.229986979,0.509454966,0.91875
5.7,0,-83.2315508,42.3194106,230.2951355,-0.396601561,-0.226223958,0.459454477,0.90859375
5.8,0,-83.2315508,42.3194106,238.3832245,-0.308789063,-0.210091145,0.380882996,0.92890625
5.9,0,-83.2315508,42.3194106,238.3832245,-0.232187501,-0.204674479,0.316501981,1.082421875
6,0,-83.2315508,42.3194106,238.3832245,-0.199596353,-0.203776039,0.288544351,1.0109375
6.1,0,-83.2315508,42.3194106,238.3832245,-0.180794273,-0.209179688,0.278290921,0.95625
6.2,0,-83.2315508,42.3194106,244.941925,-0.180403644,-0.222669271,0.288300467,1.027734375
6.3,0,-83.2315508,42.3194106,244.941925,-0.167395833,-0.233828123,0.288214973,0.994921875
6.4,0,-83.2315508,42.3194106,244.941925,-0.177252604,-0.2434375,0.301337844,0.991796875
6.5,0,-83.2315508,42.3194106,244.941925,-0.182343751,-0.246249999,0.307583684,0.9890625
6.6,0,-83.2315508,42.3194106,252.210907,-0.171432294,-0.224101561,0.288959676,1.01015625
6.7,0,-83.2315508,42.3194106,252.210907,-0.128815104,-0.173528644,0.228548838,0.96875
6.8,0,-83.2315508,42.3194106,252.210907,-0.106158854,-0.139283855,0.187412681,1.03359375
6.9,0,-83.2315508,42.3194106,252.210907,-0.097617188,-0.130833336,0.170375645,1.008984375
7,0,-83.2315508,42.3194106,257.6480408,-0.128033854,-0.154804687,0.202548236,1.019921875
7.1,0,-83.2315508,42.3194106,257.6480408,-0.137460937,-0.172083335,0.221732813,1.002734375
7.2,0,-83.2315508,42.3194106,257.6480408,-0.146640624,-0.188984373,0.241111815,1.025
7.3,0,-83.2315508,42.3194106,257.6480408,-0.162981772,-0.209544271,0.267438355,1.00625
7.4,0,-83.2315508,42.3194106,263.9469604,-0.159986979,-0.214127603,0.268811145,0.944140625
7.5,0,-83.2315508,42.3194106,263.9469604,-0.142942708,-0.205091146,0.251827946,1.011328125
7.6,0,-83.2315508,42.3194106,263.9469604,-0.102955729,-0.189270835,0.217093499,1.002734375
7.7,0,-83.2315508,42.3194106,263.9469604,-0.096184897,-0.18328125,0.208446498,1.03359375
7.8,0,-83.2315508,42.3194106,267.3258057,-0.107382812,-0.196822917,0.22518712,0.99609375
7.9,0,-83.2315508,42.3194106,267.3258057,-0.125520834,-0.214635415,0.248935747,1.005078125
8,0,-83.2315508,42.3194106,267.3258057,-0.132317708,-0.231510414,0.266807947,0.9984375
8.1,0,-83.2315508,42.3194106,267.3258057,-0.134375,-0.239270835,0.274543235,0.993359375
8.2,0,-83.2315508,42.3194106,272.0921936,-0.137148435,-0.242734377,0.278846559,0.99609375
8.3,0,-83.2315508,42.3194106,272.0921936,-0.137591146,-0.246601564,0.2824166,0.992578125
8.4,0,-83.2315508,42.3194106,272.0921936,-0.137252603,-0.24854167,0.283950272,0.991796875
8.5,0,-83.2315508,42.3194106,272.0921936,-0.135898438,-0.247291665,0.282196948,0.99296875
8.6,0,-83.2315508,42.3194106,274.2529602,-0.132473956,-0.244895832,0.278446782,0.99296875
8.7,0,-83.2315508,42.3194106,274.2529602,-0.132434897,-0.245507815,0.278966489,0.99375
8.8,0,-83.2315508,42.3194106,274.2529602,-0.12972656,-0.243515627,0.275920525,0.99296875
8.9,0,-83.2315508,42.3194106,274.2529602,-0.130429687,-0.244088541,0.276760289,0.994140625
9,0,-83.2315508,42.3194106,276.0457458,-0.130585937,-0.245989583,0.278521881,0.99140625
9.1,0,-83.2315508,42.3194106,276.0457458,-0.130898437,-0.248593751,0.280972883,0.99375
9.2,0,-83.2315508,42.3194106,276.0457458,-0.129882811,-0.24971354,0.28152262,0.9921875
9.3,0,-83.2315508,42.3194106,276.0457458,-0.125572917,-0.247369793,0.277534255,0.99375
9.4,0,-83.2315508,42.3194106,280.4562378,-0.128372395,-0.251979166,0.282931855,0.9921875
9.5,0,-83.2315508,42.3194106,280.4562378,-0.132877606,-0.260416669,0.292460424,0.986328125
9.6,0,-83.2315508,42.3194106,280.4562378,-0.140039065,-0.268841147,0.303155458,0.987890625
9.7,0,-83.2315508,42.3194106,280.4562378,-0.141549481,-0.275052086,0.309359521,0.984375
9.8,0,-83.2315508,42.3194106,283.1041565,-0.140976562,-0.277968752,0.311699,0.984765625
9.9,0,-83.2315508,42.3194106,283.1041565,-0.142265622,-0.282252604,0.316102722,0.982421875
10,0,-83.2315508,42.3194106,283.1041565,-0.143580729,-0.28466146,0.318845299,0.982421875
10.1,0,-83.2315508,42.3194106,283.1041565,-0.145039062,-0.285950518,0.320653579,0.98046875
10.2,0,-83.2315508,42.3194106,285.0687256,-0.144739583,-0.286432287,0.320945555,0.98125
10.3,0,-83.2315508,42.3194106,285.0687256,-0.145820312,-0.288385415,0.323173407,0.98125
10.4,0,-83.2315508,42.3194106,285.0687256,-0.146927086,-0.289700523,0.324844164,0.98046875
10.5,0,-83.2315508,42.3194106,285.0687256,-0.149114583,-0.292591146,0.328407383,0.98046875
10.6,0,-83.2315508,42.3194106,286.9593506,-0.151380207,-0.294596353,0.331222761,0.97578125
10.7,0,-83.2315508,42.3194106,286.9593506,-0.153164063,-0.297838539,0.334920642,0.977734375
10.8,0,-83.2315508,42.3194106,286.9593506,-0.154830731,-0.299830729,0.337453368,0.97734375
10.9,0,-83.2315508,42.3194106,286.9593506,-0.153971353,-0.299791664,0.337023383,0.974609375
11,0,-83.2315508,42.3194106,281.7624817,-0.15404948,-0.299973965,0.337222624,0.9765625
11.1,0,-83.2315508,42.3194106,281.7624817,-0.153815103,-0.300221363,0.337337559,0.976953125
11.2,0,-83.2315508,42.3194106,281.7624817,-0.153619792,-0.299622393,0.336718321,0.97578125
11.3,0,-83.2315508,42.3194106,281.7624817,-0.154322916,-0.30071615,0.338013369,0.97890625
11.4,0,-83.2315508,42.3194106,285.6911621,-0.155403644,-0.302760416,0.340322191,0.976171875
11.5,0,-83.2315508,42.3194106,285.6911621,-0.156497397,-0.304322919,0.342209169,0.974609375
11.6,0,-83.2315508,42.3194106,285.6911621,-0.156666666,-0.303671879,0.341707072,0.975390625
11.7,0,-83.2315508,42.3194106,285.6911621,-0.157200521,-0.301861984,0.340350384,0.973046875
11.8,0,-83.2315508,42.3194106,288.9480591,-0.157812499,-0.300885415,0.339773199,0.975390625
11.9,0,-83.2315508,42.3194106,288.9480591,-0.158854166,-0.311341149,0.349644074,0.97578125
12,0,-83.2315508,42.3194106,288.9480591,-0.164791667,-0.333489585,0.372143796,0.9671875
12.1,0,-83.2315508,42.3194106,288.9480591,-0.170937501,-0.345442709,0.385592234,0.9484375
12.2,0,-83.2315508,42.3194106,292.9373779,-0.174635419,-0.34936198,0.390695488,0.96484375
12.3,0,-83.2315508,42.3194106,292.9373779,-0.176341145,-0.34417969,0.386787584,0.964453125
12.4,0,-83.2315508,42.3194106,292.9373779,-0.176210935,-0.348294276,0.390383545,0.95078125
12.5,0,-83.2315508,42.3194106,292.9373779,-0.178020833,-0.346770829,0.389846846,0.959375
12.6,0,-83.2315508,42.3194106,294.4161682,-0.173333333,-0.347213545,0.38815029,0.958984375
12.7,0,-83.2315508,42.3194106,294.4161682,-0.171002604,-0.348645839,0.388393214,0.958984375
12.8,0,-83.2315508,42.3194106,294.4161682,-0.167421874,-0.350039065,0.388032791,0.954296875
12.9,0,-83.2315508,42.3194106,294.4161682,-0.168580729,-0.351588541,0.389931875,0.961328125
13,0,-83.2315508,42.3194106,296.3039551,-0.169427082,-0.350950518,0.389729038,0.951953125
13.1,0,-83.2315508,42.3194106,296.3039551,-0.170533854,-0.352695313,0.391783839,0.9609375
13.2,0,-83.2315508,42.3194106,296.3039551,-0.17315104,-0.351249999,0.391657972,0.955859375
13.3,0,-83.2315508,42.3194106,296.3039551,-0.175690104,-0.358098957,0.398929414,0.958984375
13.4,0,-83.2315508,42.3194106,298.6201782,-0.179765627,-0.366002601,0.407813352,0.948828125
13.5,0,-83.2315508,42.3194106,298.6201782,-0.180481774,-0.369544268,0.411286923,0.94375
13.6,0,-83.23155084,42.31941076,298.6201782,-0.180156249,-0.369869784,0.411449471,0.955078125
13.7,0,-83.23155093,42.31941108,298.6201782,-0.180807289,-0.368723959,0.410716471,0.947265625
13.8,0,-83.23155102,42.31941139,300.5204163,-0.181171875,-0.372135419,0.413930553,0.94921875
13.9,0,-83.23155111,42.31941171,300.5204163,-0.182460937,-0.373020834,0.415274522,0.94765625
14,0,-83.2315512,42.31941203,300.5204163,-0.182708333,-0.372447926,0.414860401,0.946875
14.1,0,-83.23155129,42.31941234,300.5204163,-0.183346358,-0.372200522,0.414916995,0.951171875
14.2,0,-83.23155138,42.31941266,301.6565552,-0.183411461,-0.371184894,0.414033508,0.9453125
14.3,0,-83.23155147,42.31941298,301.6565552,-0.183125,-0.370533863,0.413326535,0.947265625
14.4,0,-83.23155156,42.31941329,301.6565552,-0.182682291,-0.370234379,0.412864116,0.951171875
14.5,0,-83.23155165,42.31941361,301.6565552,-0.182604167,-0.369127604,0.411837617,0.9484375
14.6,0,-83.23155179,42.31941382,305.5853577,-0.18213542,-0.370221359,0.412608147,0.948828125
14.7,0,-83.23155202,42.31941387,305.5853577,-0.181875001,-0.369309893,0.4116743,0.9484375
14.8,0,-83.23155224,42.31941392,305.5853577,-0.182252605,-0.369804677,0.41228444,0.95
14.9,0,-83.23155247,42.31941397,305.5853577,-0.182174478,-0.369544265,0.412015665,0.947265625
15,0,-83.23155267,42.31941404,297.8395691,-0.182083333,-0.369388017,0.411835408,0.950390625
15.1,0,-83.23155283,42.31941414,297.8395691,-0.181653646,-0.369062501,0.41135149,0.948828125
15.2,0,-83.231553,42.31941424,297.8395691,-0.18234375,-0.369153646,0.411737445,0.949609375
15.3,0,-83.23155317,42.31941434,297.8395691,-0.182044272,-0.36753906,0.4101601,0.949609375
15.4,0,-83.23155333,42.31941444,291.5562439,-0.181315103,-0.36678386,0.409167048,0.95
15.5,0,-83.2315535,42.31941454,291.5562439,-0.177630208,-0.36933594,0.409899196,0.9515625
15.6,0,-83.23155372,42.31941462,291.5562439,-0.175169267,-0.373372394,0.412477332,0.946484375
15.7,0,-83.23155401,42.31941467,291.5562439,-0.176015623,-0.376992184,0.416101003,0.9515625
15.8,0,-83.2315543,42.31941472,293.6476135,-0.179752605,-0.375598958,0.416431862,0.943359375
15.9,0,-83.23155459,42.31941477,293.6476135,-0.181614581,-0.37416667,0.415929821,0.9484375
16,0,-83.23155488,42.31941482,293.6476135,-0.179127604,-0.375872394,0.416426548,0.95
16.1,0,-83.23155517,42.31941487,293.6476135,-0.177942705,-0.379544273,0.419234735,0.94296875
16.2,0,-83.23155546,42.31941492,288.3895569,-0.177981773,-0.381328118,0.420858344,0.94296875
16.3,0,-83.23155575,42.31941497,288.3895569,-0.17795573,-0.379934895,0.419568869,0.946875
16.4,0,-83.23155604,42.31941502,288.3895569,-0.176328124,-0.380885413,0.419744512,0.946875
16.5,0,-83.23155633,42.31941507,288.3895569,-0.175234374,-0.381888017,0.420195055,0.9421875
16.6,0,-83.23155651,42.31941512,291.4802551,-0.174778645,-0.383398429,0.421376771,0.945703125
16.7,0,-83.23155654,42.31941517,291.4802551,-0.172565104,-0.382981768,0.420100269,0.944140625
16.8,0,-83.23155657,42.31941522,291.4802551,-0.17092448,-0.385781249,0.42197814,0.94765625
16.9,0,-83.2315566,42.31941527,291.4802551,-0.169335938,-0.388880211,0.424178323,0.940234375
17,0,-83.23155663,42.31941532,294.5768127,-0.169986978,-0.386328125,0.422109142,0.93984375
17.1,0,-83.23155666,42.31941537,294.5768127,-0.169882813,-0.384179696,0.420096859,0.95
17.2,0,-83.23155669,42.31941542,294.5768127,-0.169739582,-0.384973955,0.420778477,0.947265625
17.3,0,-83.23155672,42.31941547,294.5768127,-0.171562502,-0.384713542,0.421324524,0.93828125
17.4,0,-83.23155675,42.31941552,298.2658081,-0.172929688,-0.38125,0.418751386,0.946875
17.5,0,-83.23155678,42.31941557,298.2658081,-0.175507814,-0.377005208,0.41591371,0.95234375
17.6,0,-83.23155677,42.31941565,298.2658081,-0.171210937,-0.381809893,0.418570063,0.9421875
17.7,0,-83.2315567,42.31941577,298.2658081,-0.168177083,-0.392539063,0.427169129,0.94765625
17.8,0,-83.23155663,42.31941589,292.7939148,-0.168463542,-0.393567705,0.428313738,0.9328125
17.9,0,-83.23155656,42.31941601,292.7939148,-0.170885415,-0.384257811,0.420831138,0.941015625
18,0,-83.23155649,42.31941613,292.7939148,-0.172526042,-0.367721352,0.40642983,0.95703125
18.1,0,-83.23155642,42.31941625,292.7939148,-0.170716146,-0.362669271,0.400999787,0.956640625
18.2,0,-83.23155635,42.31941637,289.6795044,-0.169960938,-0.367799479,0.405282652,0.950390625
18.3,0,-83.23155628,42.31941649,289.6795044,-0.168151039,-0.377955732,0.41373657,0.948046875
18.4,0,-83.23155621,42.31941661,289.6795044,-0.165703125,-0.382630211,0.416997328,0.948828125
18.5,0,-83.23155614,42.31941673,289.6795044,-0.162356772,-0.385234374,0.418082699,0.94296875
18.6,0,-83.23155606,42.3194168,285.6733704,-0.160247397,-0.387617189,0.41947006,0.944921875
18.7,0,-83.23155597,42.31941679,285.6733704,-0.156809898,-0.391367188,0.421640164,0.941015625
18.8,0,-83.23155588,42.31941678,285.6733704,-0.157864584,-0.392604163,0.423190871,0.941796875
18.9,0,-83.23155579,42.31941677,285.6733704,-0.161054687,-0.387473959,0.419773424,0.940234375
19,0,-83.2315557,42.31941676,282.5098572,-0.169414061,-0.373502606,0.410435626,0.948046875
19.1,0,-83.23155561,42.31941675,282.5098572,-0.173190103,-0.366588542,0.405619532,0.955078125
19.2,0,-83.23155552,42.31941674,282.5098572,-0.174010417,-0.367643231,0.406873643,0.95078125
19.3,0,-83.23155543,42.31941673,282.5098572,-0.172278646,-0.373593751,0.411463255,0.947265625
19.4,0,-83.23155534,42.31941672,278.2137756,-0.170390625,-0.376953125,0.413739169,0.946875
19.5,0,-83.23155525,42.31941671,278.2137756,-0.171315104,-0.379166669,0.416130948,0.949609375
19.6,0,-83.23155527,42.31941672,278.2137756,-0.169583333,-0.384557292,0.420319992,0.943359375
19.7,0,-83.23155544,42.31941678,278.2137756,-0.171028642,-0.387994799,0.424047944,0.946484375
19.8,0,-83.23155561,42.31941684,281.2560425,-0.16955729,-0.387304682,0.422815976,0.941015625
19.9,0,-83.23155578,42.3194169,281.2560425,-0.17041667,-0.385846353,0.421817955,0.942578125
20,0,-83.23155595,42.31941696,281.2560425,-0.170989582,-0.384947914,0.421229553,0.947265625
20.1,0,-83.23155612,42.31941702,281.2560425,-0.172057292,-0.383736983,0.420555136,0.941796875
20.2,0,-83.23155629,42.31941708,279.1967773,-0.171979167,-0.383763021,0.420559049,0.948046875
20.3,0,-83.23155646,42.31941714,279.1967773,-0.170611979,-0.385598958,0.421693406,0.946484375
20.4,0,-83.23155663,42.3194172,279.1967773,-0.168997394,-0.389505208,0.424621898,0.93984375
20.5,0,-83.2315568,42.31941726,279.1967773,-0.169440104,-0.388867188,0.424226505,0.940625
20.6,0,-83.23155687,42.31941727,275.1638794,-0.170195313,-0.381354165,0.417674544,0.946484375
20.7,0,-83.23155679,42.31941719,275.1638794,-0.170585936,-0.379804686,0.416423026,0.952734375
20.8,0,-83.23155671,42.31941711,275.1638794,-0.170742187,-0.383138022,0.419543767,0.943359375
20.9,0,-83.23155663,42.31941703,275.1638794,-0.170338541,-0.386471355,0.422409353,0.939453125
21,0,-83.23155655,42.31941695,266.8419189,-0.17005208,-0.38778646,0.423492867,0.950390625
21.1,0,-83.23155647,42.31941687,266.8419189,-0.167929688,-0.386666667,0.421604067,0.94140625
21.2,0,-83.23155639,42.31941679,266.8419189,-0.168307294,-0.386640623,0.421733829,0.943359375
21.3,0,-83.23155631,42.31941671,266.8419189,-0.170091146,-0.383020833,0.41915569,0.9484375
21.4,0,-83.23155623,42.31941663,264.0499878,-0.17183594,-0.379101563,0.416279379,0.94609375
21.5,0,-83.23155615,42.31941655,264.0499878,-0.171874999,-0.379244792,0.416446275,0.948828125
21.6,0,-83.23155634,42.31941653,264.0499878,-0.17092448,-0.380885416,0.417557704,0.946484375
21.7,0,-83.23155694,42.31941659,264.0499878,-0.170651041,-0.380234376,0.416836071,0.94296875
21.8,0,-83.23155754,42.31941666,265.4759216,-0.170820312,-0.378789061,0.415571955,0.95078125
21.9,0,-83.23155814,42.31941673,265.4759216,-0.171966144,-0.375481766,0.413012215,0.946875
22,0,-83.23155874,42.31941679,265.4759216,-0.173815104,-0.375664052,0.413972288,0.947265625
22.1,0,-83.23155934,42.31941686,265.4759216,-0.17329427,-0.377122396,0.415142494,0.946484375
22.2,0,-83.23155973,42.31941704,261.5393372,-0.173072916,-0.382825518,0.420260206,0.94921875
22.3,0,-83.2315598,42.31941739,261.5393372,-0.171484376,-0.383346349,0.420047414,0.9390625
22.4,0,-83.23155988,42.31941774,261.5393372,-0.172473955,-0.384752604,0.421679175,0.9484375
22.5,0,-83.23155996,42.31941809,261.5393372,-0.170911461,-0.384361976,0.42068302,0.9453125
22.6,0,-83.23155999,42.31941838,266.6889954,-0.171562503,-0.386289066,0.422712165,0.93984375
22.7,0,-83.23155997,42.31941857,266.6889954,-0.172708333,-0.382565105,0.419806543,0.946875
22.8,0,-83.23155995,42.31941876,266.6889954,-0.173294272,-0.381588539,0.419155157,0.94765625
22.9,0,-83.23155993,42.31941895,266.6889954,-0.171927083,-0.386236981,0.422850609,0.941796875
23,0,-83.23155991,42.31941914,270.3614502,-0.168880209,-0.391445312,0.426346523,0.9375
23.1,0,-83.23155989,42.31941933,270.3614502,-0.169401042,-0.393020836,0.428009251,0.94296875
23.2,0.01191915,-83.23155987,42.31941952,270.3614502,-0.171627606,-0.385963544,0.422488478,0.93671875
23.3,0.01717663,-83.23155985,42.31941971,270.3614502,-0.173372397,-0.384348962,0.421710089,0.951171875
23.4,0.023086098,-83.23155983,42.3194199,266.776825,-0.174010415,-0.382135415,0.419918248,0.94375
23.5,0.027083061,-83.23155981,42.31942009,266.776825,-0.171940105,-0.385598961,0.422206235,0.942578125
23.6,0.035964402,-83.23155942,42.31942022,266.776825,-0.172070315,-0.388515627,0.424923834,0.94609375
23.7,0.047621894,-83.23155847,42.31942027,266.776825,-0.171184894,-0.388111988,0.424196795,0.937890625
23.8,0.058879527,-83.23155785,42.31942032,262.5097351,-0.171354164,-0.389596352,0.425626063,0.945703125
23.9,0.074498026,-83.23155774,42.31942039,262.5097351,-0.169752605,-0.389296874,0.424716935,0.94296875
24,0.092001719,-83.23155763,42.31942045,262.5097351,-0.170651041,-0.390143228,0.425935712,0.93984375
24.1,0.116232847,-83.23155752,42.31942051,262.5097351,-0.173177083,-0.381783852,0.419438121,0.941796875
24.2,0.112773167,-83.23155741,42.31942057,267.0185852,-0.173567711,-0.37911458,0.417156997,0.95234375
24.3,0.119834529,-83.23155729,42.31942064,267.0185852,-0.171966146,-0.38053385,0.417738816,0.9484375
24.4,0.137692937,-83.23155718,42.3194207,267.0185852,-0.167890626,-0.388828123,0.423561567,0.940625
24.5,0.159008835,-83.23155707,42.31942076,267.0185852,-0.169921876,-0.389127603,0.424681365,0.94140625
24.6,0.182430385,-83.23155716,42.31942073,266.6286011,-0.169895832,-0.380364582,0.416700876,0.941796875
24.7,0.185562041,-83.23155756,42.31942056,266.6286011,-0.177877603,-0.369583336,0.410627675,0.95625
24.8,0.209773634,-83.23155796,42.31942038,266.6286011,-0.175572918,-0.360234377,0.401440865,0.9515625
24.9,0.174983674,-83.23155836,42.31942021,266.6286011,-0.17389323,-0.366966146,0.406909937,0.95625
25,0.213867711,-83.23155863,42.31942008,264.5549011,-0.166757816,-0.377760419,0.413330305,0.940625
25.1,0.231595553,-83.23155871,42.31942003,264.5549011,-0.164414063,-0.390638021,0.423896047,0.94375
25.2,0.250951546,-83.2315588,42.31941998,264.5549011,-0.16356771,-0.393242189,0.425957,0.941796875
25.3,0.285217747,-83.23155888,42.31941993,264.5549011,-0.162369791,-0.391067708,0.423493505,0.939453125
25.4,0.311428994,-83.23155896,42.31941988,261.3204956,-0.164934894,-0.385690102,0.419562754,0.94375
25.5,0.339011282,-83.23155904,42.31941983,261.3204956,-0.166497396,-0.384492192,0.419057918,0.95234375
25.6,0.347912958,-83.23155911,42.31941983,261.3204956,-0.168658854,-0.384960935,0.420368165,0.94140625
25.7,0.373183078,-83.23155913,42.31941992,261.3204956,-0.167981772,-0.386458334,0.421482992,0.94453125
25.8,0.383018228,-83.23155915,42.31942001,257.8689575,-0.167252605,-0.390104169,0.424576721,0.946875
25.9,0.415395173,-83.23155917,42.3194201,257.8689575,-0.169153647,-0.38203125,0.418125108,0.937109375
26,0.43954578,-83.23155919,42.31942019,257.8689575,-0.175794272,-0.365494791,0.406224751,0.94921875
26.1,0.435813063,-83.23155921,42.31942028,257.8689575,-0.182018229,-0.353216147,0.39760893,0.9640625
26.2,0.42084735,-83.23155923,42.31942037,254.2426147,-0.183828127,-0.355624995,0.400491259,0.953515625
26.3,0.422104016,-83.23155925,42.31942046,254.2426147,-0.178867188,-0.372786465,0.413655093,0.948828125
26.4,0.423617727,-83.23155927,42.31942055,254.2426147,-0.178554685,-0.38153646,0.421411332,0.945703125
26.5,0.44628405,-83.23155929,42.31942065,254.2426147,-0.177122396,-0.38457031,0.423519877,0.937890625
26.6,0.447083676,-83.23155902,42.31942068,251.0763092,-0.181015624,-0.382070315,0.422843397,0.94765625
26.7,0.461376986,-83.23155832,42.31942063,251.0763092,-0.181210938,-0.380312502,0.421302682,0.947265625
26.8,0.458532059,-83.23155762,42.31942058,251.0763092,-0.180625001,-0.38373698,0.42416214,0.943359375
26.9,0.471432015,-83.23155692,42.31942053,251.0763092,-0.180455729,-0.383606774,0.423981631,0.941796875
27,0.498128292,-83.23155648,42.3194205,248.9996338,-0.179414062,-0.381914061,0.421999991,0.944140625
