time,speed,GPS_long,GPS_lat,GPS_heading,long_accel,lat_accel,vector_accel,vert_accel
13.3,0,-83.2315904,42.3195197,254.8661957,-0.120989585,-0.416106769,0.435512158,0.957421875
13.4,0,-83.2315904,42.3195197,254.8661957,-0.151757813,-0.399257812,0.429001608,0.963671875
13.5,0,-83.2315904,42.3195197,253.8221741,-0.179752606,-0.421015623,0.458952636,0.934765625
13.6,0,-83.2315904,42.3195197,253.8221741,-0.196510416,-0.446809897,0.488759184,0.92265625
13.7,0,-83.2315904,42.3195197,257.3563538,-0.196249999,-0.459205732,0.499831641,0.914453125
13.8,0,-83.2315904,42.3195197,257.3563538,-0.190494791,-0.457083336,0.495303822,0.91796875
13.9,0,-83.2315904,42.3195197,258.1271057,-0.192565103,-0.453697914,0.492936134,0.92265625
14,0,-83.2315904,42.3195197,258.1271057,-0.193906248,-0.46058594,0.499805132,0.91953125
14.1,0,-83.2315904,42.3195197,253.4284668,-0.19157552,-0.466783854,0.504603457,0.912890625
14.2,0,-83.2315904,42.3195197,253.4284668,-0.192591147,-0.47121093,0.509063226,0.916796875
14.3,0,-83.2315904,42.3195197,252.9350739,-0.195690104,-0.471692711,0.510698098,0.909765625
14.4,0,-83.2315904,42.3195197,252.9350739,-0.197109374,-0.473385414,0.512799346,0.912890625
14.5,0,-83.2315904,42.3195197,250.357254,-0.197369792,-0.472851565,0.512407213,0.905859375
14.6,0,-83.2315904,42.3195197,250.357254,-0.196575518,-0.474531251,0.51365031,0.91328125
14.7,0,-83.2315904,42.3195197,247.5782471,-0.197434898,-0.474830726,0.514255267,0.908203125
14.8,0,-83.2315904,42.3195197,247.5782471,-0.196718751,-0.475690103,0.514775258,0.91015625
14.9,0,-83.2315904,42.3195197,244.7229462,-0.197447917,-0.475416666,0.51481033,0.91015625
15,0,-83.2315904,42.3195197,244.7229462,-0.198554686,-0.47450521,0.514407289,0.91171875
15.1,0,-83.2315904,42.3195197,244.3936768,-0.198437497,-0.475664064,0.515435708,0.9046875
15.2,0,-83.2315904,42.3195197,244.3936768,-0.19768229,-0.476471356,0.515882212,0.908984375
15.3,0,-83.2315904,42.3195197,243.937912,-0.196328124,-0.476380211,0.515266198,0.910546875
15.4,0,-83.2315904,42.3195197,243.937912,-0.19670573,-0.475585935,0.514672321,0.906640625
15.5,0,-83.2315904,42.3195197,250.9273834,-0.196328124,-0.475638023,0.514577007,0.90859375
15.6,0,-83.2315904,42.3195197,250.9273834,-0.196861982,-0.475859383,0.514987791,0.9078125
15.7,0,-83.2315904,42.3195197,250.4691315,-0.196692708,-0.474960929,0.514093661,0.91328125
15.8,0,-83.2315904,42.3195197,250.4691315,-0.195182292,-0.475286457,0.51383208,0.909765625
15.9,0,-83.2315904,42.3195197,254.712616,-0.192031249,-0.479570314,0.516622555,0.9109375
