time,speed,GPS_long,GPS_lat,GPS_heading,long_accel,lat_accel,vector_accel,vert_accel,hr,scl,LaneChangeLeft,LaneChangeRight,TurnLeft,TurnRight,GoStraight
1.9,0,-83.2316793,42.3202248,59.60995865,-0.316901043,-0.058476562,0.329938468,0.983984375,92.66841903,120.6065652,0,0,0,0,1
2,0,-83.2316793,42.3202248,59.60995865,-0.328763017,-0.065859374,0.341732353,1.033984375,94.06288646,120.0705082,0,0,0,0,1
2.1,0,-83.2316793,42.3202248,52.65298843,-0.342408851,-0.038294271,0.350371754,0.94453125,95.25832675,119.8969809,0,0,0,0,1
2.2,0,-83.2316793,42.3202248,52.65298843,-0.317473957,0.003020833,0.318234944,1.00234375,96.17046207,119.7911408,0,0,0,0,1
2.3,0,-83.2316793,42.3202248,51.23712921,-0.281145832,0.010013021,0.281731239,1.024609375,96.72303502,119.7644152,0,0,0,0,1
2.4,0,-83.2316793,42.3202248,51.23712921,-0.258033851,0.008984375,0.258818299,0.93203125,96.88113882,119.7538487,0,0,0,0,1
2.5,0,-83.2316793,42.3202248,47.24531937,-0.260286459,0.007864583,0.262316659,1.023046875,96.65116267,119.7170724,0,0,0,0,1
2.6,0,-83.2316793,42.3202248,47.24531937,-0.252565104,0.009557292,0.255018622,0.972265625,96.0768673,119.7876348,0,0,0,0,1
2.7,0,-83.2316793,42.3202248,39.64335251,-0.239921874,0.000807292,0.243409796,0.991796875,95.23222282,119.8847587,0,0,0,0,1
2.8,0,-83.2316793,42.3202248,39.64335251,-0.190299481,-0.028203124,0.200809897,0.995703125,94.21190319,119.9998049,0,0,0,0,1
2.9,0,-83.2316793,42.3202248,32.69623184,-0.132747395,-0.081536458,0.180498081,0.95,93.12049668,120.1637267,0,0,0,0,1
3,0,-83.2316793,42.3202248,32.69623184,-0.091901041,-0.139960939,0.182060723,1.153125,92.06154845,120.3882438,0,0,0,0,1
3.1,0,-83.2316793,42.3202248,27.66308975,-0.077382813,-0.182929686,0.204796155,0.984375,91.08961188,120.590819,0,0,0,0,1
3.2,0,-83.2316793,42.3202248,27.66308975,-0.096809895,-0.209960939,0.232654001,1.015234375,90.30992511,120.7025976,0,0,0,0,1
3.3,0,-83.2316793,42.3202248,23.24394989,-0.101002605,-0.219960937,0.242200145,0.9984375,89.77526725,120.904403,0,0,0,0,1
3.4,0,-83.2316793,42.3202248,23.24394989,-0.103541667,-0.226536457,0.249201404,0.998828125,89.51160382,121.0483624,0,0,0,0,1
3.5,0,-83.2316793,42.3202248,27.3830204,-0.10264323,-0.227109374,0.249314786,0.99921875,89.51758126,121.2711178,0,0,0,0,1
3.6,0,-83.2316793,42.3202248,27.3830204,-0.101718749,-0.225065103,0.247058594,0.99921875,89.76662434,121.3985954,0,0,0,0,1
3.7,0,-83.2316793,42.3202248,28.85778236,-0.102148438,-0.223841146,0.246164933,1.0015625,90.21125016,121.5841589,0,0,0,0,1
3.8,0,-83.2316793,42.3202248,28.85778236,-0.100989583,-0.222239587,0.244238837,0.997265625,90.78903362,121.6754568,0,0,0,0,1
3.9,0,-83.2316793,42.3202248,29.58810043,-0.100104167,-0.223346354,0.244870694,1,91.42954611,121.7270967,0,0,0,0,1
4,0,-83.2316793,42.3202248,29.58810043,-0.0996875,-0.224231771,0.245454827,0.99453125,92.06154845,121.728016,0,0,0,0,1
4.1,0,-83.2316793,42.3202248,30.04813004,-0.098919271,-0.224101563,0.245002094,1.00078125,92.58309765,121.6732746,0,0,0,0,1
4.2,0,-83.2316793,42.3202248,30.04813004,-0.100364584,-0.224231771,0.245708729,1.002734375,92.97168311,121.5595696,0,0,0,0,1
4.3,0,-83.2316793,42.3202248,33.92560959,-0.101067708,-0.222291668,0.244208342,0.9984375,93.1942582,121.4252396,0,0,0,0,1
4.4,0,-83.2316793,42.3202248,33.92560959,-0.101666667,-0.224739584,0.246681009,0.999609375,93.2372937,121.251747,0,0,0,0,1
4.5,0,-83.2316793,42.3202248,39.46129227,-0.099661458,-0.225299478,0.246388681,0.996875,93.10677857,121.1467986,0,0,0,0,1
4.6,0,-83.2316793,42.3202248,39.46129227,-0.099934895,-0.226002605,0.247147562,1,92.82626633,121.0430703,0,0,0,0,1
4.7,0,-83.2316793,42.3202248,45.88095856,-0.101692709,-0.225585936,0.247512467,0.999609375,92.43328735,121.0116043,0,0,0,0,1
4.8,0,-83.2316793,42.3202248,45.88095856,-0.098567708,-0.22421875,0.245099063,0.99921875,91.97459161,120.9557167,0,0,0,0,1
4.9,0,-83.2316793,42.3202248,53.18950272,-0.096341147,-0.227786458,0.247515945,1,91.50077605,120.9363731,0,0,0,0,1
5,0,-83.2316793,42.3202248,53.18950272,-0.097057292,-0.228398438,0.248426715,0.995703125,91.06087945,120.8615577,0,0,0,0,1
5.1,0,-83.2316793,42.3202248,60.86326218,-0.102955729,-0.224322918,0.247143172,1.00390625,90.66125618,120.8304326,0,0,0,0,1
5.2,0,-83.2316793,42.3202248,60.86326218,-0.096809896,-0.220898438,0.241856992,1.004296875,90.36490996,120.7851919,0,0,0,0,1
5.3,0,-83.2316793,42.3202248,62.9952507,-0.095651042,-0.226354168,0.246529372,0.990625,90.19576199,120.7810366,0,0,0,0,1
5.4,0,-83.2316793,42.3202248,62.9952507,-0.09983073,-0.254739586,0.274189341,0.99765625,90.16484359,120.7893464,0,0,0,0,1
5.5,0,-83.2316793,42.3202248,70.62281036,-0.106341146,-0.285624999,0.305526367,0.974609375,90.27013602,120.8680464,0,0,0,0,1
5.6,0,-83.2316793,42.3202248,70.62281036,-0.114661459,-0.320052084,0.340442023,0.980078125,90.4976152,120.9403389,0,0,0,0,1
5.7,0.030443223,-83.2316793,42.3202248,71.74002075,-0.120078126,-0.349895832,0.370290864,0.990625,90.82330294,121.0197201,0,0,0,0,1
5.8,0.035577921,-83.2316793,42.3202248,71.74002075,-0.12876302,-0.374622396,0.396511325,0.932421875,91.21605012,121.149114,0,0,0,0,1
5.9,0.069166183,-83.2316793,42.3202248,76.40325165,-0.133736983,-0.37378906,0.397539955,0.93046875,91.64073451,121.2755255,0,0,0,0,1
6,0.103172991,-83.2316793,42.3202248,76.40325165,-0.136354166,-0.363802084,0.389140198,0.96875,92.06154845,121.3790666,0,0,0,0,1
6.1,0.094842011,-83.2316793,42.3202248,80.65084076,-0.137291668,-0.361171877,0.386885706,0.97421875,92.40842371,121.4911873,0,0,0,0,1
6.2,0.118914259,-83.2316793,42.3202248,80.65084076,-0.130859374,-0.378072923,0.400601599,0.94609375,92.68405516,121.5929633,0,0,0,0,1
6.3,0.1575277,-83.2316793,42.3202248,81.5894165,-0.121848956,-0.392812502,0.411640197,0.921875,92.87166139,121.6640489,0,0,0,0,1
6.4,0.223997246,-83.2316793,42.3202248,81.5894165,-0.122994792,-0.394127604,0.41324549,0.946484375,92.96378594,121.8252661,0,0,0,0,1
6.5,0.27634722,-83.2316793,42.3202248,84.85193634,-0.129114585,-0.382604167,0.404612446,0.9375,92.9621337,121.9100362,0,0,0,0,1
6.6,0.317919219,-83.2316793,42.3202248,84.85193634,-0.14453125,-0.358242184,0.387282383,0.959375,92.87650126,122.0257931,0,0,0,0,1
6.7,0.300773498,-83.2316793,42.3202248,85.77527618,-0.151875,-0.345182291,0.377693349,0.979296875,92.72298194,122.1970497,0,0,0,0,1
6.8,0.270598271,-83.2316793,42.3202248,85.77527618,-0.148554687,-0.34453125,0.375628465,0.96171875,92.52168982,122.3709182,0,0,0,0,1
6.9,0.270083708,-83.2316793,42.3202248,87.23158264,-0.144179685,-0.352669272,0.381210744,0.954296875,92.29428036,122.4984937,0,0,0,0,1
7,0.29489938,-83.2316793,42.3202248,87.23158264,-0.144322915,-0.349856773,0.378665352,0.95859375,92.06154845,122.6251621,0,0,0,0,1
7.1,0.286173508,-83.2316793,42.3202248,87.64985657,-0.146106771,-0.349062499,0.378551257,0.9671875,91.80347001,122.7769262,0,0,0,0,1
7.2,0.280931851,-83.2316793,42.3202248,87.64985657,-0.143359375,-0.350716147,0.379037002,0.959375,91.56559095,122.9009741,0,0,0,0,1
7.3,0.29043383,-83.2316793,42.3202248,84.05522156,-0.139648438,-0.353789064,0.380416968,0.954296875,91.36076445,123.0067758,0,0,0,0,1
7.4,0.291091958,-83.2316793,42.3202248,84.05522156,-0.141705729,-0.353242189,0.380649304,0.96328125,91.19749442,123.0999487,0,0,0,0,1
7.5,0.28972435,-83.2316793,42.3202248,86.2061615,-0.141953126,-0.352070311,0.379633233,0.9578125,91.07981838,123.2028359,0,0,0,0,1
7.6,0.284171793,-83.2316793,42.3202248,86.2061615,-0.14311198,-0.35449219,0.382306701,0.960546875,91.00758176,123.2795717,0,0,0,0,1
7.7,0.282098883,-83.2316793,42.3202248,87.93115997,-0.143203126,-0.353632811,0.381547686,0.955078125,90.9770197,123.3753971,0,0,0,0,1
7.8,0.276487619,-83.2316793,42.3202248,87.93115997,-0.145442706,-0.352643228,0.381482938,0.960546875,90.98154845,123.446033,0,0,0,0,1
7.9,0.273201308,-83.2316793,42.3202248,93.43773651,-0.145546874,-0.351692706,0.380637941,0.96015625,91.01266696,123.548287,0,0,0,0,1
8,0.26804572,-83.2316793,42.3202248,93.43773651,-0.145794266,-0.352252594,0.381249008,0.95703125,91.06087945,123.6579307,0,0,0,0,1
8.1,0.261242485,-83.2316793,42.3202248,94.88474274,-0.145833333,-0.352330723,0.381330612,0.958984375,91.07703217,123.7683104,0,0,0,0,1
8.2,0.249470209,-83.2316793,42.3202248,94.88474274,-0.146354169,-0.351731768,0.380972013,0.959375,91.0857034,123.8449192,0,0,0,0,1
8.3,0.236841029,-83.2316793,42.3202248,92.13394165,-0.14696615,-0.351432294,0.380929199,0.959375,91.084221,123.957566,0,0,0,0,1
8.4,0.228489682,-83.2316793,42.3202248,92.13394165,-0.147005211,-0.351588541,0.381088051,0.9578125,91.07290518,124.0874957,0,0,0,0,1
8.5,0.219119678,-83.2316793,42.3202248,88.1877594,-0.147499999,-0.35135417,0.381062752,0.957421875,91.0547628,124.1665853,0,0,0,0,1
8.6,0.210918203,-83.2316793,42.3202248,88.1877594,-0.147083338,-0.352473959,0.381938547,0.961328125,91.03485921,124.2666184,0,0,0,0,1
8.7,0.204773295,-83.2316793,42.3202248,88.03781891,-0.146809894,-0.352890635,0.382219136,0.956640625,91.019462,124.3246918,0,0,0,0,1
8.8,0.195842493,-83.2316793,42.3202248,88.03781891,-0.146874999,-0.353789058,0.383072796,0.9578125,91.01507262,124.3507078,0,0,0,0,1
8.9,0.183300398,-83.2316793,42.3202248,84.424263,-0.146927084,-0.353463542,0.382791555,0.958203125,91.02746938,124.2646507,0,0,0,0,1
9,0.170613444,-83.2316793,42.3202248,84.424263,-0.146875,-0.353919265,0.383191955,0.958203125,91.06087945,124.1267356,0,0,0,0,1
9.1,0.160127355,-83.2316793,42.3202248,78.98223114,-0.146992187,-0.353997388,0.383308902,0.959765625,91.07743209,123.8478519,0,0,0,0,1
9.2,0.147695203,-83.2316793,42.3202248,78.98223114,-0.147408855,-0.353710935,0.383203003,0.958984375,91.11064907,123.4356022,0,0,0,0,1
9.3,0.129758833,-83.2316793,42.3202248,76.98729706,-0.147604166,-0.352656251,0.382310975,0.958984375,91.16279268,122.9546834,0,0,0,0,1
9.4,0.113646728,-83.2316793,42.3202248,76.98729706,-0.145091143,-0.354726565,0.383318856,0.962890625,91.23527444,122.4460648,0,0,0,0,1
9.5,0.106028558,-83.2316793,42.3202248,76.56803894,-0.143919273,-0.355585936,0.383686486,0.955859375,91.32861999,121.9098376,0,0,0,0,1
9.6,0.101592316,-83.2316793,42.3202248,76.56803894,-0.138671874,-0.355221349,0.381413266,0.95390625,91.44244591,121.4216907,0,0,0,0,1
9.7,0.092710272,-83.2316793,42.3202248,83.34355164,-0.128841145,-0.347278646,0.37076093,0.963671875,91.57543351,120.9903588,0,0,0,0,1
9.8,0.109618587,-83.2316793,42.3202248,83.34355164,-0.108333333,-0.345807293,0.363195175,0.971875,91.72529738,120.5901818,0,0,0,0,1
9.9,0.206385936,-83.2316793,42.3202248,85.50552368,-0.109531249,-0.341744789,0.360301235,0.948828125,91.8887591,120.2938058,0,0,0,0,1
10,0.307828748,-83.2316793,42.3202248,85.50552368,-0.128450522,-0.310351565,0.34113237,0.9875,92.06154845,120.0152799,0,0,0,0,1
10.1,0.281598195,-83.2316793,42.3202248,83.85588074,-0.167552084,-0.234687501,0.300298005,0.997265625,92.16897886,119.8181866,0,0,0,0,1
10.2,0.198213051,-83.2316793,42.3202248,83.85588074,-0.177721353,-0.173020832,0.256070836,1.008203125,92.2792363,119.6590704,0,0,0,0,1
10.3,0.069035171,-83.2316793,42.3202248,82.5262146,-0.168619794,-0.164114584,0.242720471,0.990234375,92.39076882,119.8979096,0,0,0,0,1
10.4,0.04671246,-83.2316793,42.3202248,82.5262146,-0.142669272,-0.185559896,0.238098125,0.9953125,92.50171715,119.7246497,0,0,0,0,1
10.5,0.050931172,-83.2316793,42.3202248,78.07359314,-0.126601562,-0.202864583,0.23931684,1.0046875,92.61016049,119.4531099,0,0,0,0,1
10.6,0.099814371,-83.2316793,42.3202248,78.07359314,-0.12454427,-0.197005208,0.233315456,1.002734375,92.71432086,119.4595091,0,0,0,0,1
10.7,0.12942823,-83.2316793,42.3202248,74.02080536,-0.128919272,-0.19907552,0.237457028,1.00078125,92.81269178,119.5167573,0,0,0,0,1
10.8,0.141467987,-83.2316793,42.3202248,74.02080536,-0.134544271,-0.196484374,0.238214716,1.005078125,92.90407413,119.6276271,0,0,0,0,1
10.9,0.158282556,-83.2316793,42.3202248,70.07321167,-0.133880207,-0.19609375,0.237494826,1.001953125,92.98752174,119.7568306,0,0,0,0,1
11,0.178344272,-83.2316793,42.3202248,70.07321167,-0.133111979,-0.198125,0.238735788,1.00390625,93.06221746,119.7863474,0,0,0,0,1
11.1,0.202214457,-83.2316793,42.3202248,72.09114075,-0.133398438,-0.198697916,0.239353713,1.0015625,93.0579304,119.8502445,0,0,0,0,1
11.2,0.224229498,-83.2316793,42.3202248,72.09114075,-0.134661457,-0.199023436,0.240319197,1.003515625,93.04789488,119.9080809,0,0,0,0,1
11.3,0.242532791,-83.2316793,42.3202248,70.68675995,-0.135572916,-0.199179685,0.240955049,1.001953125,93.03573462,119.9308952,0,0,0,0,1
11.4,0.259179252,-83.2316793,42.3202248,70.68675995,-0.135690105,-0.198593746,0.240538812,1.001953125,93.02461299,119.9142593,0,0,0,0,1
11.5,0.265697947,-83.2316793,42.3202248,69.07411194,-0.135755208,-0.199114585,0.241003267,1.003515625,93.01709993,119.9348495,0,0,0,0,1
11.6,0.276776147,-83.2316793,42.3202248,69.07411194,-0.136119792,-0.199062502,0.241163898,1.002734375,93.01502482,120.0257625,0,0,0,0,1
11.7,0.292506352,-83.2316793,42.3202248,64.83330536,-0.136796874,-0.200013024,0.242327552,1.00234375,93.01930891,120.0806579,0,0,0,0,1
11.8,0.300326982,-83.2316793,42.3202248,64.83330536,-0.137122396,-0.200273436,0.242725205,1.002734375,93.0297849,120.1100503,0,0,0,0,1
11.9,0.299813238,-83.2316793,42.3202248,64.72505951,-0.13733073,-0.199765627,0.242422058,1.00078125,93.04502585,120.0953114,0,0,0,0,1
12,0.29866758,-83.2316793,42.3202248,64.72505951,-0.137096356,-0.199921873,0.242423354,1.00234375,93.06221746,119.9776556,0,0,0,0,1
12.1,0.295288414,-83.23167917,42.32022482,66.68507385,-0.136015627,-0.20109375,0.242796886,1.003125,93.00763178,119.7599746,0,0,0,0,1
12.2,0.297689417,-83.23167902,42.32022485,66.68507385,-0.135507816,-0.20141927,0.242784597,1.00078125,92.94985123,119.4426914,0,0,0,0,1
12.3,0.310503438,-83.23167887,42.32022487,64.8519516,-0.136041668,-0.201875001,0.243458518,1,92.88713752,119.0375576,0,0,0,0,1
12.4,0.31261479,-83.23167872,42.3202249,64.8519516,-0.137252605,-0.201002607,0.243408056,1.003125,92.81689027,118.5415534,0,0,0,0,1
12.5,0.306297079,-83.23167883,42.32022498,62.17121124,-0.137812498,-0.201236978,0.243916354,1.001171875,92.73597068,117.984919,0,0,0,0,1
12.6,0.311045173,-83.23167897,42.32022507,62.17121124,-0.137226564,-0.201861978,0.244104512,1.002734375,92.64103088,117.4074446,0,0,0,0,1
12.7,0.327197143,-83.23167911,42.32022516,65.39041138,-0.137226562,-0.20251302,0.24464747,1.001171875,92.52880882,116.8731892,0,0,0,0,1
12.8,0.341704908,-83.23167925,42.32022525,65.39041138,-0.137421879,-0.202812497,0.245007926,1.002734375,92.39636241,116.4478473,0,0,0,0,1
12.9,0.347158182,-83.23167939,42.32022534,64.94358063,-0.138346353,-0.203085938,0.24575277,1.001171875,92.24123345,116.0444578,0,0,0,0,1
13,0.351452535,-83.23167953,42.32022543,64.94358063,-0.139192714,-0.203033851,0.246181209,0.999609375,92.06154845,115.6435341,0,0,0,0,1
13.1,0.350206986,-83.23167967,42.32022552,65.79154968,-0.13989583,-0.204596356,0.247863093,1.00234375,91.78639899,115.29386,0,0,0,0,1
13.2,0.347173476,-83.23167981,42.32022561,65.79154968,-0.139179687,-0.203749998,0.246761093,0.999609375,91.48926146,114.9056857,0,0,0,0,1
13.3,0.339674717,-83.23167995,42.3202257,58.90965271,-0.138945314,-0.204765624,0.24748556,1.00390625,91.17541598,114.4671335,0,0,0,0,1
13.4,0.339654553,-83.23168009,42.32022579,58.90965271,-0.139375004,-0.201861979,0.245358343,1,90.8508843,113.9397827,0,0,0,0,1
13.5,0.332425573,-83.23168001,42.32022592,54.98603058,-0.138958333,-0.2028125,0.245913875,1.001953125,90.52230391,113.2976015,0,0,0,0,1
13.6,0.331595466,-83.23167991,42.32022606,54.98603058,-0.138294269,-0.201835938,0.244722271,1.0015625,90.19671173,112.676447,0,0,0,0,1
13.7,0.345807865,-83.23167981,42.3202262,52.13835907,-0.138216145,-0.202903645,0.245541206,1.00390625,89.88123295,111.945533,0,0,0,0,1
13.8,0.348137891,-83.23167971,42.32022634,52.13835907,-0.139036459,-0.202252604,0.245461315,1.0015625,89.5826892,111.2106602,0,0,0,0,1
13.9,0.337325191,-83.23167961,42.32022647,49.49521255,-0.140403648,-0.20173177,0.245799203,1.001953125,89.30715934,110.4846983,0,0,0,0,1
14,0.330003947,-83.23167951,42.32022661,49.49521255,-0.139687499,-0.202096355,0.245689744,1,89.05954144,109.6647999,0,0,0,0,1
14.1,0.320862487,-83.23167941,42.32022675,46.88295364,-0.13917969,-0.202890624,0.246077786,1.001953125,88.77184897,108.8719893,0,0,0,0,1
14.2,0.323147887,-83.23167931,42.32022689,46.88295364,-0.13873698,-0.202630204,0.245618294,1.00078125,88.52101921,107.9358624,0,0,0,0,1
14.3,0.329375747,-83.23167912,42.32022713,48.56676102,-0.138958333,-0.204296875,0.247120534,1.003125,88.31194876,107.215334,0,0,0,0,1
14.4,0.334373134,-83.23167892,42.32022737,48.56676102,-0.140442711,-0.203450522,0.247243235,0.999609375,88.14768833,106.5513548,0,0,0,0,1
14.5,0.335362935,-83.23167856,42.32022746,46.50546265,-0.140611979,-0.204635416,0.248308651,1.003125,88.02947318,105.9382772,0,0,0,0,1
14.6,0.333478981,-83.23167819,42.32022753,46.50546265,-0.140156253,-0.204010418,0.247532071,1.00234375,87.95681081,105.3173694,0,0,0,0,1
14.7,0.332480413,-83.23167781,42.3202276,49.97990036,-0.139622396,-0.204570313,0.24768739,0.999609375,87.92760332,104.8618942,0,0,0,0,1
14.8,0.335944092,-83.23167743,42.32022767,49.97990036,-0.14002604,-0.204557292,0.247903024,1.00078125,87.93829246,104.3333409,0,0,0,0,1
14.9,0.340349129,-83.23167706,42.32022774,47.43740845,-0.140911457,-0.203958336,0.247905689,1.000390625,87.9840282,103.7524278,0,0,0,0,1
15,0.344286734,-83.23167668,42.32022781,47.43740845,-0.141106774,-0.204466145,0.248433787,1.00078125,88.05887244,103.3437688,0,0,0,0,1
15.1,0.356119099,-83.2316763,42.32022788,46.07040024,-0.140664062,-0.204947919,0.248580387,1,88.08381022,103.087634,0,0,0,0,1
15.2,0.368238997,-83.23167593,42.32022795,46.07040024,-0.140846355,-0.205651045,0.249264891,1.001171875,88.12761218,103.00707,0,0,0,0,1
15.3,0.380208287,-83.23167555,42.32022802,45.08597183,-0.141276047,-0.20570313,0.24955416,1.000390625,88.18837634,102.9784282,0,0,0,0,1
15.4,0.386353213,-83.23167518,42.32022809,45.08597183,-0.141653645,-0.205989584,0.250006391,1.001953125,88.26463256,102.9575617,0,0,0,0,1
15.5,0.392328271,-83.23167491,42.32022806,44.05599976,-0.141367191,-0.206249997,0.250065321,1.000390625,88.35560167,102.7789949,0,0,0,0,1
15.6,0.400476229,-83.23167467,42.32022801,44.05599976,-0.140846354,-0.206367187,0.249874033,1,88.46134547,102.4925074,0,0,0,0,1
15.7,0.409832171,-83.23167443,42.32022796,39.59970856,-0.141093753,-0.205338542,0.249176767,1.0015625,88.58277921,102.140183,0,0,0,0,1
15.8,0.424334702,-83.23167419,42.32022791,39.59970856,-0.140546876,-0.20606771,0.249474432,1,88.72153948,101.4807964,0,0,0,0,1
15.9,0.438831711,-83.23167395,42.32022786,39.58147812,-0.14045573,-0.206627604,0.249878736,0.9984375,88.87972413,100.7725315,0,0,0,0,1
16,0.458195111,-83.23167371,42.32022781,39.58147812,-0.139947917,-0.207434897,0.250246529,1.00078125,89.05954144,99.94396277,0,0,0,0,1
16.1,0.476392007,-83.23167346,42.32022776,39.55062103,-0.140000001,-0.208802085,0.2514339,1.00078125,89.18912602,99.26405874,0,0,0,0,1
16.2,0.489582038,-83.23167322,42.32022771,39.55062103,-0.139635417,-0.212812501,0.254643276,0.997265625,89.34728179,98.52819002,0,0,0,0,1
16.3,0.512454095,-83.23167297,42.3202277,43.38684082,-0.146132813,-0.212343749,0.258181533,0.996484375,89.53997623,97.83255237,0,0,0,0,1
16.4,0.518182194,-83.23167273,42.3202277,43.38684082,-0.152343753,-0.206627603,0.257351229,1,89.77213299,97.31459384,0,0,0,0,1
16.5,0.487507817,-83.23167308,42.32022732,43.7200737,-0.155742188,-0.19704427,0.251716018,0.987109375,90.04730831,97.00991489,0,0,0,0,1
16.6,0.48570694,-83.23167351,42.32022689,43.7200737,-0.154791667,-0.187929687,0.244137636,1.01796875,90.36738475,96.62930945,0,0,0,0,1
16.7,0.475776467,-83.23167393,42.32022647,48.57052994,-0.152539063,-0.173750004,0.232092822,1.00390625,90.73228981,96.02744389,0,0,0,0,1
16.8,0.469491863,-83.23167436,42.32022604,48.57052994,-0.155234377,-0.165026043,0.227254492,1.01171875,91.13975997,95.51313609,0,0,0,0,1
16.9,0.451113737,-83.23167478,42.32022562,51.64495087,-0.154596354,-0.14313802,0.212055245,1.013671875,91.58518162,95.24677875,0,0,0,0,1
17,0.423059511,-83.23167521,42.32022519,51.64495087,-0.150742188,-0.12283854,0.195939974,1.005859375,92.06154845,95.06080232,0,0,0,0,1
17.1,0.415790641,-83.23167563,42.32022477,56.81415939,-0.148190108,-0.108463541,0.184019347,1.013671875,92.48619152,94.97454865,0,0,0,0,1
17.2,0.437321821,-83.23167606,42.32022434,56.81415939,-0.149895833,-0.122070311,0.193919165,1.00859375,92.92501855,94.80891236,0,0,0,0,1
17.3,0.431873,-83.23167713,42.32022379,60.29593277,-0.153372394,-0.144374999,0.211073303,1.016796875,93.37086218,94.76712955,0,0,0,0,1
17.4,0.414098123,-83.23167827,42.32022321,60.29593277,-0.152734374,-0.161367185,0.222633415,1.01328125,93.81583205,94.70995789,0,0,0,0,1
17.5,0.415412584,-83.23167887,42.32022242,56.94073868,-0.148151043,-0.188971354,0.241356032,1,94.2518806,94.93577389,0,0,0,0,1
17.6,0.408916581,-83.23167933,42.32022158,56.94073868,-0.149335937,-0.213958335,0.261843443,0.992578125,94.67133699,95.1884158,0,0,0,0,1
17.7,0.402089524,-83.23167979,42.32022073,58.53481674,-0.149596356,-0.221510418,0.267784783,0.991796875,95.06735185,95.38703453,0,0,0,0,1
17.8,0.378131086,-83.23168025,42.32021988,58.53481674,-0.148658855,-0.214882809,0.261606649,1.002734375,95.43421426,95.63625911,0,0,0,0,1
17.9,0.378794008,-83.23168047,42.32021934,63.98302078,-0.14641927,-0.212565103,0.258318254,0.996484375,95.76752391,95.8467622,0,0,0,0,1
18,0.379529065,-83.23168065,42.32021882,63.98302078,-0.146315104,-0.22028646,0.264494988,0.996875,96.06422447,96.02772335,0,0,0,0,1
18.1,0.373879784,-83.23168083,42.3202183,70.5809021,-0.147539061,-0.221223956,0.265953964,0.995703125,96.25027779,96.13381266,0,0,0,0,1
18.2,0.371825776,-83.23168102,42.32021779,70.5809021,-0.149570312,-0.221575521,0.267372131,0.998046875,96.40104265,96.42000568,0,0,0,0,1
